Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2019-09-08,89.735,90.719,85.525,86.528,2706662
2019-09-15,87.059,93.316,86.567,92.115,4464353
2019-09-22,91.486,95.224,89.027,95.224,6430759
2019-09-29,94.594,98.273,93.945,96.267,3111307
2019-10-06,96.936,101.03,95.027,100.24,3604905
2019-10-13,100.34,101.77,98.519,100,2257910
2019-10-20,100.29,103.14,98.864,102.8,2832805
2019-10-27,102.6,106.73,100.88,101.18,4368757
2019-11-03,101.67,105.06,101.42,102.7,2528263
2019-11-10,103.88,107.27,102.95,103.78,3136041
2019-11-17,104.08,104.18,99.159,100.63,3007502
2019-11-24,100.59,101.32,91.565,92.666,4677301
2019-12-01,92.588,94.181,90.541,91.387,4234972
2019-12-08,92.096,92.096,76.337,80.783,6546935
2019-12-15,80.96,84.58,78.206,84.265,5302319
2019-12-22,84.403,84.482,81.904,82.731,5144189
2019-12-29,82.908,85.092,82.888,84.541,874317
2020-01-05,84.58,85.859,83.419,84.324,1837204
2020-01-12,84.482,84.58,79.976,84.049,4282392
2020-01-19,84.58,85.19,83.164,84.836,7908494
2020-01-26,84.364,85.367,83.478,84.128,4064153
2020-02-02,83.419,84.069,73.307,74.428,7774381
2020-02-09,74.251,76.415,70.651,73.543,6182594
2020-02-16,72.933,75.412,69.824,74.763,7276232
2020-02-23,75.53,75.845,71.261,72.107,5456431
2020-03-01,70.926,71.143,54.144,57.685,8529490
2020-03-08,60.499,61.778,52.649,53.455,9216392
2020-03-15,49.186,55.364,41.316,44.936,12786878
2020-03-22,44.946,52.806,41.975,51.724,13522401
2020-03-29,51.153,52.511,48.31,51.094,7608077
2020-04-05,51.508,62.801,49.894,59.869,18196720
2020-04-12,62.21,66.814,60.518,63.804,9392157
2020-04-19,64.925,65.004,58.236,60.243,9924760
2020-04-26,60.991,61.404,56.583,59.849,7031563
2020-05-03,60.479,62.368,57.292,61.345,6542175
2020-05-10,60.145,62.171,56.583,61.797,9094678
2020-05-17,61.797,63.942,58.905,59.672,5957033
2020-05-24,60.597,64.532,60.499,61.482,5682904
2020-05-31,62.25,68.368,61.856,65.673,7065789
2020-06-07,66.696,72.205,65.221,71.497,7549713
2020-06-14,71.811,72.303,63.45,65.28,6626472
2020-06-21,64.375,66.165,61.679,65.162,12718684
2020-06-28,65.221,66.263,61.738,62.683,4759560
2020-07-05,62.683,63.745,60.794,62.407,4860601
2020-07-12,63.647,63.824,59.023,60.42,5917721
2020-07-19,61.42,64.08,56.74,59.3,9754922
2020-07-26,59.24,60.7,56.64,57.82,4090077
2020-08-02,57.82,58.96,52.28,53.28,4287120
2020-08-09,53.54,55.58,51.52,53.64,4881345
2020-08-16,54,57.72,52.72,55.58,4814049
2020-08-23,55.5,56.6,52.3,53.02,4763934
2020-08-30,53.44,55.18,52.22,52.42,4797835
2020-09-06,52.7,53.4,49.5,50.28,5290902
2020-09-13,51,51,47.86,49.51,4837998
2020-09-20,50.2,50.28,47.53,48.11,4982894
2020-09-27,48.12,48.59,43.85,44.43,4939073
2020-10-04,45,46.8,43.7,43.94,4637159
2020-10-11,44.8,47.2,44.8,46.76,2465549
