<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
GRN,D,20140417,000000,2.6398,2.8862,2.6398,2.8862,342,0
GRN,D,20140422,000000,2.7982,2.7982,2.7366,2.7366,888,0
GRN,D,20140423,000000,2.8862,2.9038,2.8158,2.9038,12251,0
GRN,D,20140424,000000,2.9038,3.0622,2.9038,2.9919,6158,0
GRN,D,20140425,000000,3.0093,3.0446,2.7807,3.0358,532,0
GRN,D,20140429,000000,3.0358,3.0358,2.8422,2.8422,1399,0
GRN,D,20140430,000000,3.0358,3.0358,3.0358,3.0358,1,0
GRN,D,20140502,000000,2.7366,3.0358,2.7366,3.0358,2274,0
GRN,D,20140506,000000,2.8158,2.8158,2.8158,2.8158,734,0
GRN,D,20140513,000000,2.9829,2.9829,2.9829,2.9829,10,0
GRN,D,20140514,000000,2.9741,2.9741,2.9741,2.9741,341,0
GRN,D,20140520,000000,2.8598,2.8598,2.8598,2.8598,3524,0
GRN,D,20140521,000000,2.8598,2.8598,2.8598,2.8598,691,0
GRN,D,20140522,000000,2.9478,2.9478,2.9478,2.9478,681,0
GRN,D,20140529,000000,2.9478,3.0358,2.8598,2.8598,121,0
GRN,D,20140530,000000,3.0358,3.0358,3.0358,3.0358,333,0
GRN,D,20140606,000000,3.0269,3.0269,3.0269,3.0269,56,0
GRN,D,20140609,000000,3.0358,3.0358,3.0358,3.0358,10,0
GRN,D,20140612,000000,3.0269,3.0269,3.0269,3.0269,56,0
GRN,D,20140617,000000,3.0269,3.0269,3.0269,3.0269,10,0
GRN,D,20140618,000000,3.0269,3.0269,2.8686,3.0269,683,0
GRN,D,20140623,000000,3.0269,3.0269,3.0269,3.0269,34,0
GRN,D,20140624,000000,3.0269,3.0269,3.0269,3.0269,23,0
GRN,D,20140625,000000,3.0269,3.3437,3.0269,3.3437,47151,0
GRN,D,20140626,000000,3.4318,3.4318,3.1765,3.4318,48891,0
GRN,D,20140627,000000,3.2647,3.2647,3.0797,3.0797,1686,0
GRN,D,20140630,000000,3.0358,3.0797,3.0358,3.0797,1496,0
GRN,D,20140701,000000,3.0797,3.0797,3.0797,3.0797,1706,0
GRN,D,20140702,000000,3.2558,3.2558,3.2558,3.2558,456,0
GRN,D,20140708,000000,2.9919,2.9919,2.9919,2.9919,534,0
GRN,D,20140718,000000,2.8598,2.8598,2.4022,2.8598,2449,0
GRN,D,20140724,000000,2.7631,2.8598,2.7631,2.8598,661,0
GRN,D,20140730,000000,2.7366,2.8334,2.7366,2.8334,788,0
GRN,D,20140801,000000,2.6485,2.8598,2.6485,2.8598,1706,0
GRN,D,20140805,000000,2.8598,2.8598,2.8598,2.8598,2,0
GRN,D,20140808,000000,2.4463,2.8158,2.4463,2.8158,5342,0
GRN,D,20140813,000000,2.5869,2.8158,2.5869,2.8158,852,0
GRN,D,20140829,000000,2.6575,2.8158,2.6575,2.8158,1592,0
GRN,D,20140903,000000,2.7366,2.7366,2.6575,2.7278,5152,0
GRN,D,20140911,000000,2.6135,2.7278,2.6135,2.7278,1419,0
GRN,D,20140912,000000,2.7278,2.7278,2.7278,2.7278,10,0
GRN,D,20140916,000000,2.6223,2.7278,2.6223,2.7278,4545,0
GRN,D,20140917,000000,2.6135,2.7101,2.6135,2.7101,3990,0
GRN,D,20140924,000000,2.7278,2.7278,2.7278,2.7278,1706,0
GRN,D,20141006,000000,2.6398,3.0182,2.6398,3.0182,5107,0
GRN,D,20141014,000000,2.6398,2.8158,2.6398,2.8158,1365,0
GRN,D,20141017,000000,2.5167,2.7718,2.5167,2.7631,2807,0
GRN,D,20141027,000000,2.7191,2.7191,2.7191,2.7191,44,0
GRN,D,20141028,000000,2.7191,2.7191,2.7191,2.7191,146,0
GRN,D,20141029,000000,2.7191,2.7191,2.7191,2.7191,205,0
GRN,D,20141030,000000,2.7278,2.7278,2.7278,2.7278,541,0
GRN,D,20141110,000000,2.7278,2.7911,2.5563,2.7911,2022,0
GRN,D,20141112,000000,2.5832,2.5832,2.5832,2.5832,1,0
GRN,D,20141113,000000,2.6736,2.6736,2.6014,2.6014,8733,0
GRN,D,20141114,000000,2.6646,2.7821,2.3303,2.7821,1440,0
GRN,D,20141117,000000,2.3485,2.7729,2.3485,2.7729,2658,0
GRN,D,20141119,000000,2.5019,2.5019,2.5019,2.5019,90,0
GRN,D,20141120,000000,2.7639,2.7639,2.4478,2.5292,4428,0
GRN,D,20141121,000000,2.7639,2.7639,2.7639,2.7639,1660,0
GRN,D,20141124,000000,2.4749,2.7639,2.4749,2.7639,1059,0
GRN,D,20141125,000000,2.7639,2.7729,2.5019,2.7729,1383,0
GRN,D,20141128,000000,2.7729,2.7729,2.7729,2.7729,349,0
GRN,D,20141201,000000,2.7097,2.7097,2.6195,2.6195,72854,0
GRN,D,20141203,000000,2.7097,2.7097,2.7097,2.7097,553,0
GRN,D,20141204,000000,2.6917,2.7007,2.6917,2.7007,1663,0
GRN,D,20141205,000000,2.7007,2.7007,2.7007,2.7007,1660,0
GRN,D,20141215,000000,2.7097,2.7097,2.7097,2.7097,1990,0
GRN,D,20141216,000000,2.7097,2.7097,2.7097,2.7097,4428,0
GRN,D,20141217,000000,2.7189,2.7189,2.7189,2.7189,4926,0
GRN,D,20141218,000000,2.7189,2.7189,2.7189,2.7189,4428,0
GRN,D,20141219,000000,2.6646,2.6646,2.6646,2.6646,27035,0
GRN,D,20141222,000000,2.7911,2.7911,2.7911,2.7911,664,0
GRN,D,20141223,000000,2.6827,2.8903,2.6827,2.8903,4794,0
GRN,D,20141229,000000,3.0709,3.0709,3.0709,3.0709,222,0
GRN,D,20141230,000000,2.8453,2.8453,2.8453,2.8453,775,0
GRN,D,20150102,000000,2.9356,2.9808,2.9356,2.9808,444,0
GRN,D,20150105,000000,3.1072,3.1072,3.1072,3.1072,333,0
GRN,D,20150113,000000,3.0709,3.1614,3.0709,3.1253,2779,0
GRN,D,20150114,000000,3.0709,3.1433,3.053,3.1433,1012,0
GRN,D,20150115,000000,2.8453,3.1253,2.8453,3.1253,859,0
GRN,D,20150120,000000,2.9626,3.0169,2.9536,3.0169,1062,0
GRN,D,20150122,000000,2.8903,3.0077,2.8453,3.0077,857,0
GRN,D,20150128,000000,2.6284,2.8001,2.6284,2.8001,16077,0
GRN,D,20150129,000000,2.7097,2.8091,2.7097,2.8001,6826,0
GRN,D,20150130,000000,2.7097,2.8001,2.7097,2.8001,13526,0
GRN,D,20150202,000000,2.7911,2.8001,2.7911,2.8001,5535,0
GRN,D,20150203,000000,2.7278,2.7278,2.7278,2.7278,110,0
GRN,D,20150204,000000,2.7278,2.7278,2.7097,2.7189,2971,0
GRN,D,20150206,000000,2.7189,2.7189,2.7189,2.7189,830,0
GRN,D,20150210,000000,2.6736,2.7278,2.6736,2.7278,109,0
GRN,D,20150211,000000,2.7278,2.8001,2.7097,2.8001,6117,0
GRN,D,20150212,000000,2.8001,2.8903,2.8001,2.8903,10943,0
GRN,D,20150213,000000,2.8903,2.9808,2.8903,2.9808,5901,0
GRN,D,20150216,000000,2.9808,2.9808,2.9808,2.9808,609,0
GRN,D,20150217,000000,2.9808,2.9808,2.8903,2.9808,3555,0
GRN,D,20150218,000000,2.9717,2.9717,2.9084,2.9717,1136,0
GRN,D,20150219,000000,2.9084,2.9626,2.8903,2.8903,4580,0
GRN,D,20150220,000000,2.9536,2.9536,2.9536,2.9536,3542,0
GRN,D,20150223,000000,2.9536,2.9536,2.9536,2.9536,3136,0
GRN,D,20150224,000000,2.9084,2.9446,2.8903,2.9446,2763,0
GRN,D,20150225,000000,2.8903,2.8903,2.8903,2.8903,873,0
GRN,D,20150226,000000,2.9356,2.9356,2.9356,2.9356,4428,0
GRN,D,20150227,000000,2.9356,3.1614,2.9356,3.1614,73067,0
GRN,D,20150302,000000,3.1614,3.2517,3.1614,3.2064,10285,0
GRN,D,20150303,000000,3.2517,3.5226,3.2517,3.4324,23024,0
GRN,D,20150304,000000,3.2517,3.4143,3.2517,3.342,6679,0
GRN,D,20150305,000000,3.1253,3.3329,3.1253,3.3329,1223,0
GRN,D,20150306,000000,3.2517,3.4052,3.2156,3.4052,10761,0
GRN,D,20150309,000000,3.4052,4.0375,3.3239,3.8387,63833,0
GRN,D,20150310,000000,3.8387,4.0194,3.7032,3.7032,75186,0
GRN,D,20150311,000000,3.7032,3.8207,3.5226,3.7032,27144,0
GRN,D,20150312,000000,3.7485,3.7937,3.6582,3.7937,4235,0
GRN,D,20150313,000000,3.8387,4.0194,3.6221,3.8387,24533,0
GRN,D,20150316,000000,4.0194,4.0375,3.884,3.9742,88743,0
GRN,D,20150317,000000,4.1099,4.1549,3.9833,4.1189,21032,0
GRN,D,20150318,000000,4.0646,4.1099,3.9833,3.9833,15071,0
GRN,D,20150319,000000,3.9742,4.0194,3.8479,3.9742,7704,0
GRN,D,20150320,000000,3.9742,3.9742,3.8569,3.9742,12819,0
GRN,D,20150323,000000,3.8659,4.0646,3.8387,3.9019,10376,0
GRN,D,20150324,000000,3.8387,3.8659,3.6853,3.7937,8126,0
GRN,D,20150325,000000,3.7032,3.7214,3.6943,3.7032,5239,0
GRN,D,20150326,000000,3.7756,3.7847,3.5226,3.7394,41674,0
GRN,D,20150327,000000,3.7304,3.7485,3.4594,3.7485,13862,0
GRN,D,20150330,000000,3.7032,3.7032,3.5317,3.7032,3781,0
GRN,D,20150331,000000,3.7032,3.7032,3.5678,3.6131,1689,0
GRN,D,20150401,000000,3.6311,3.6582,3.6131,3.6311,2276,0
GRN,D,20150402,000000,3.6311,3.8387,3.6131,3.8387,4514,0
GRN,D,20150407,000000,3.5858,3.7485,3.5498,3.7485,3127,0
GRN,D,20150408,000000,3.7032,3.8118,3.5768,3.7937,16209,0
GRN,D,20150409,000000,3.7214,3.7847,3.7214,3.7847,8361,0
GRN,D,20150410,000000,3.7394,3.8207,3.7304,3.8207,10314,0
GRN,D,20150413,000000,3.6582,3.6763,3.6582,3.6763,10906,0
GRN,D,20150414,000000,3.6582,3.6671,3.6131,3.6131,4823,0
GRN,D,20150415,000000,3.6582,3.6582,3.6582,3.6582,90,0
GRN,D,20150416,000000,3.6221,3.7665,3.5678,3.5678,7480,0
GRN,D,20150417,000000,3.5858,3.5858,3.5407,3.5858,3815,0
GRN,D,20150420,000000,3.5678,3.6131,3.5678,3.5768,1984,0
GRN,D,20150421,000000,3.6221,3.7394,3.6221,3.6221,1183,0
GRN,D,20150422,000000,3.7032,3.7032,3.7032,3.7032,2601,0
GRN,D,20150423,000000,3.6671,3.7032,3.6491,3.7032,1883,0
GRN,D,20150424,000000,3.6853,3.7032,3.6853,3.7032,2900,0
GRN,D,20150427,000000,3.6582,3.6582,3.6491,3.6491,1180,0
GRN,D,20150428,000000,3.6491,3.6491,3.4776,3.5588,13977,0
GRN,D,20150429,000000,3.6131,3.6131,3.6131,3.6131,84,0
GRN,D,20150430,000000,3.6131,3.7576,3.6131,3.7576,664,0
GRN,D,20150505,000000,3.7032,3.7394,3.7032,3.7394,971,0
GRN,D,20150506,000000,3.6311,3.6311,3.6311,3.6311,10,0
GRN,D,20150507,000000,3.7485,3.884,3.7304,3.8387,15511,0
GRN,D,20150508,000000,3.8387,3.884,3.7214,3.884,6026,0
GRN,D,20150511,000000,3.884,3.884,3.7756,3.7756,11797,0
GRN,D,20150512,000000,3.7937,3.8387,3.7665,3.7665,747,0
GRN,D,20150513,000000,3.8659,3.8659,3.7756,3.8387,1440,0
GRN,D,20150514,000000,3.8387,3.9653,3.7937,3.9653,34736,0
GRN,D,20150515,000000,3.9742,3.9742,3.9111,3.9653,3290,0
GRN,D,20150518,000000,3.9742,4.2362,3.9742,4.1639,24624,0
GRN,D,20150519,000000,4.1549,4.2453,4.1099,4.1099,4273,0
GRN,D,20150520,000000,4.1099,4.1368,4.0105,4.1368,11702,0
GRN,D,20150521,000000,4.1549,4.1549,4.1549,4.1549,2004,0
GRN,D,20150522,000000,4.1458,4.2272,4.0194,4.1821,3971,0
GRN,D,20150525,000000,4.0285,4.1911,4.0285,4.1911,5352,0
GRN,D,20150526,000000,4.2453,4.2904,4.0646,4.1458,6522,0
GRN,D,20150527,000000,4.1368,4.1368,4.1368,4.1368,10066,0
GRN,D,20150528,000000,4.0736,4.2272,4.0736,4.2182,6421,0
GRN,D,20150529,000000,4.0736,4.1911,4.0736,4.1458,6444,0
GRN,D,20150601,000000,4.0826,4.1368,4.0826,4.1368,2319,0
GRN,D,20150602,000000,4.1099,4.1099,4.0646,4.1008,4476,0
GRN,D,20150603,000000,4.0646,4.3627,4.0646,4.3537,19014,0
GRN,D,20150605,000000,4.3175,4.3175,4.2453,4.2453,1000,0
GRN,D,20150608,000000,4.2362,4.2453,4.2362,4.2453,1018,0
GRN,D,20150609,000000,4.1549,4.2362,4.1549,4.2362,1574,0
GRN,D,20150610,000000,4.2362,4.2362,4.1639,4.2362,3571,0
GRN,D,20150611,000000,4.2362,4.2362,4.2362,4.2362,1480,0
GRN,D,20150612,000000,4.2362,4.4619,4.2362,4.2453,27142,0
GRN,D,20150615,000000,4.2453,4.2453,4.1099,4.2453,14098,0
GRN,D,20150616,000000,4.2453,4.2453,4.0194,4.2182,5238,0
GRN,D,20150619,000000,3.9742,4.2001,3.9742,4.1368,6377,0
GRN,D,20150622,000000,4.1458,4.1549,4.1368,4.1549,12804,0
GRN,D,20150623,000000,4.1549,4.1549,4.1549,4.1549,1108,0
GRN,D,20150624,000000,4.0646,4.1549,4.0646,4.1549,1330,0
GRN,D,20150625,000000,4.1458,4.2634,4.1458,4.2634,10759,0
GRN,D,20150626,000000,3.9833,4.2634,3.9742,4.2634,287,0
GRN,D,20150629,000000,4.1099,4.2634,3.9201,4.2634,6874,0
GRN,D,20150630,000000,4.1099,4.2453,4.1099,4.2453,7030,0
GRN,D,20150701,000000,4.1549,4.2453,4.1549,4.2453,1660,0
GRN,D,20150702,000000,4.1549,4.3808,4.1549,4.3808,12962,0
GRN,D,20150703,000000,4.1099,4.3265,4.1099,4.3265,2175,0
GRN,D,20150707,000000,4.3355,4.4169,4.3355,4.3537,8946,0
GRN,D,20150708,000000,4.3355,4.3355,4.2453,4.2453,30898,0
GRN,D,20150709,000000,4.4169,4.4169,4.2815,4.4169,388,0
GRN,D,20150710,000000,4.4169,4.4169,4.4169,4.4169,456,0
GRN,D,20150713,000000,4.2815,4.5073,4.2453,4.5073,12265,0
GRN,D,20150714,000000,4.3808,4.5073,4.3355,4.5073,6421,0
GRN,D,20150715,000000,4.3808,4.4981,4.3808,4.4981,12179,0
GRN,D,20150716,000000,4.5073,4.5163,4.5073,4.5163,4365,0
GRN,D,20150717,000000,4.5163,4.6879,4.5073,4.6879,22836,0
GRN,D,20150720,000000,4.6789,4.6879,4.5704,4.6879,20477,0
GRN,D,20150721,000000,4.6879,4.6879,4.6156,4.6789,1833,0
GRN,D,20150722,000000,4.6156,4.6156,4.6066,4.6066,1078,0
GRN,D,20150723,000000,4.6066,4.6879,4.6066,4.6879,2692,0
GRN,D,20150724,000000,4.6156,4.6517,4.6066,4.6517,3838,0
GRN,D,20150727,000000,4.6066,4.6789,4.6066,4.6789,13839,0
GRN,D,20150728,000000,4.6156,4.6789,4.6066,4.6789,1678,0
GRN,D,20150729,000000,4.6066,4.6879,4.6066,4.6698,7025,0
GRN,D,20150730,000000,4.6879,4.733,4.6879,4.733,9094,0
GRN,D,20150731,000000,4.733,4.8776,4.733,4.8776,13590,0
GRN,D,20150803,000000,4.8776,4.8776,4.8324,4.8685,2992,0
GRN,D,20150804,000000,4.8324,4.8324,4.8143,4.8143,460,0
GRN,D,20150805,000000,4.7872,4.8143,4.7872,4.7872,619,0
GRN,D,20150806,000000,4.6969,4.6969,4.6969,4.6969,36,0
GRN,D,20150807,000000,4.5614,4.8143,4.5614,4.8143,1108,0
GRN,D,20150810,000000,4.8143,4.8143,4.8143,4.8143,117,0
GRN,D,20150812,000000,4.7872,4.8776,4.7872,4.8776,3388,0
GRN,D,20150813,000000,4.8776,5.2027,4.8776,5.0582,6354,0
GRN,D,20150814,000000,5.1485,5.2388,5.1485,5.2297,11169,0
GRN,D,20150817,000000,5.2297,5.3201,5.2297,5.2297,3245,0
GRN,D,20150818,000000,5.3292,5.3743,5.3201,5.3201,2085,0
GRN,D,20150819,000000,5.3743,5.3743,4.9227,5.302,5669,0
GRN,D,20150820,000000,5.1757,5.1757,4.9317,5.1485,9153,0
GRN,D,20150821,000000,5.0492,5.0492,4.7421,5.0492,11195,0
GRN,D,20150824,000000,4.9678,4.9678,4.5795,4.6156,15411,0
GRN,D,20150825,000000,4.3355,4.8776,4.3355,4.8776,16748,0
GRN,D,20150826,000000,4.8776,4.8776,4.6517,4.8776,4419,0
GRN,D,20150827,000000,4.8776,5.004,4.8776,5.004,333,0
GRN,D,20150828,000000,4.9678,4.9678,4.9678,4.9678,1108,0
GRN,D,20150831,000000,4.7421,5.0582,4.715,4.9678,925,0
GRN,D,20150901,000000,4.9678,4.9678,4.9678,4.9678,553,0
GRN,D,20150902,000000,4.7872,4.9678,4.715,4.9678,3377,0
GRN,D,20150903,000000,4.6969,4.8324,4.6517,4.8233,5239,0
GRN,D,20150904,000000,4.8233,4.8233,4.6517,4.8143,2815,0
GRN,D,20150907,000000,5.0492,5.0492,5.0492,5.0492,33,0
GRN,D,20150909,000000,4.995,4.995,4.995,4.995,20,0
GRN,D,20150914,000000,4.9678,4.9678,4.9678,4.9678,222,0
GRN,D,20150915,000000,4.9588,4.9678,4.9588,4.9678,664,0
GRN,D,20150916,000000,4.5704,4.9588,4.5614,4.6066,852,0
GRN,D,20150917,000000,4.8776,4.8776,4.8776,4.8776,110,0
GRN,D,20150921,000000,4.5704,4.9227,4.5704,4.8776,842,0
GRN,D,20150922,000000,4.6066,4.8776,4.6066,4.8776,886,0
GRN,D,20150924,000000,4.7872,4.8776,4.7872,4.8776,1005,0
GRN,D,20150925,000000,4.8776,4.9678,4.8776,4.9227,6023,0
GRN,D,20150928,000000,4.8685,4.8685,4.7601,4.8595,1108,0
GRN,D,20150929,000000,4.6246,4.8505,4.6246,4.8324,3987,0
GRN,D,20150930,000000,4.6517,4.9498,4.6517,4.9498,10076,0
GRN,D,20151001,000000,4.8324,4.9498,4.8324,4.9498,1273,0
GRN,D,20151005,000000,4.8776,4.8776,4.6517,4.6517,1108,0
GRN,D,20151006,000000,4.8324,4.9227,4.8324,4.9227,2971,0
GRN,D,20151007,000000,4.9408,4.9678,4.9408,4.9678,846,0
GRN,D,20151008,000000,4.9227,4.9678,4.9227,4.9227,9393,0
GRN,D,20151009,000000,4.9678,5.2388,4.9678,5.1485,5237,0
GRN,D,20151012,000000,5.0131,5.0131,5.004,5.004,644,0
GRN,D,20151013,000000,4.7059,5.1485,4.7059,5.1485,2287,0
GRN,D,20151014,000000,5.1485,5.1485,5.0853,5.0943,1817,0
GRN,D,20151015,000000,5.1033,5.1033,5.0943,5.0943,3055,0
GRN,D,20151016,000000,5.0943,5.1937,5.0943,5.1937,3629,0
GRN,D,20151019,000000,5.1485,5.1575,4.9678,5.1485,7263,0
GRN,D,20151020,000000,4.9678,5.1395,4.9678,5.1395,2767,0
GRN,D,20151021,000000,5.1395,5.1395,4.9678,5.1304,3654,0
GRN,D,20151022,000000,4.9588,4.9588,4.9588,4.9588,775,0
GRN,D,20151023,000000,4.8866,4.9678,4.6517,4.9408,17707,0
GRN,D,20151026,000000,4.7872,5.0492,4.7872,5.0492,1781,0
GRN,D,20151027,000000,4.9588,4.9678,4.9588,4.9678,3153,0
GRN,D,20151028,000000,5.0582,5.0582,4.7511,4.9678,4510,0
GRN,D,20151029,000000,5.0582,5.0582,5.0582,5.0582,553,0
GRN,D,20151030,000000,5.0766,5.2428,5.0766,5.2335,2373,0
GRN,D,20151102,000000,5.2335,5.2428,5.2335,5.2428,867,0
GRN,D,20151103,000000,5.169,5.2243,5.169,5.2243,2049,0
GRN,D,20151105,000000,5.1505,5.2243,5.0766,5.2243,8558,0
GRN,D,20151106,000000,4.929,5.1875,4.929,5.1875,1191,0
GRN,D,20151109,000000,5.1229,5.1229,4.8828,5.1229,1625,0
GRN,D,20151110,000000,4.892,5.215,4.892,5.215,3266,0
GRN,D,20151112,000000,5.2243,5.3444,5.2243,5.3444,12319,0
GRN,D,20151113,000000,5.2335,5.3167,5.2335,5.3167,169,0
GRN,D,20151116,000000,5.3074,5.3074,5.3074,5.3074,108,0
GRN,D,20151117,000000,5.3074,5.3074,5.3074,5.3074,194,0
GRN,D,20151118,000000,5.2981,5.2981,5.2981,5.2981,76,0
GRN,D,20151119,000000,5.0028,5.2797,4.9844,5.2797,2984,0
GRN,D,20151123,000000,5.2613,5.2613,5.2613,5.2613,260,0
GRN,D,20151124,000000,5.215,5.215,5.215,5.215,54,0
GRN,D,20151126,000000,5.215,5.4828,5.215,5.3444,25606,0
GRN,D,20151127,000000,5.3536,5.3536,5.2613,5.3536,4007,0
GRN,D,20151130,000000,5.3536,5.492,5.3536,5.4458,13312,0
GRN,D,20151201,000000,5.4458,5.4458,5.3259,5.4458,15001,0
GRN,D,20151202,000000,5.4274,5.4458,5.3998,5.4458,1086,0
GRN,D,20151203,000000,5.169,5.4458,5.169,5.4366,6970,0
GRN,D,20151204,000000,5.4366,5.4366,5.3998,5.3998,617,0
GRN,D,20151207,000000,5.0766,5.3998,5.0766,5.3998,3622,0
GRN,D,20151208,000000,5.169,5.3905,5.169,5.3905,3380,0
GRN,D,20151209,000000,5.169,5.3905,5.169,5.3905,596,0
GRN,D,20151211,000000,5.1043,5.3444,5.1043,5.3444,920,0
GRN,D,20151214,000000,5.1782,5.3074,5.1782,5.3074,824,0
GRN,D,20151215,000000,5.0028,5.3444,5.0028,5.3352,7383,0
GRN,D,20151216,000000,5.3352,5.3352,5.0305,5.3259,1371,0
GRN,D,20151217,000000,5.0305,5.3259,4.809,5.1321,16879,0
GRN,D,20151218,000000,4.8458,5.1229,4.8458,5.1043,1143,0
GRN,D,20151222,000000,5.0766,5.409,5.0766,5.409,30174,0
GRN,D,20151223,000000,5.0858,5.3536,5.0858,5.3536,10502,0
GRN,D,20151228,000000,5.3536,5.3536,5.1321,5.3536,7841,0
GRN,D,20151229,000000,5.1782,5.3536,5.1782,5.3536,3846,0
GRN,D,20151230,000000,5.3628,5.3628,5.1597,5.169,7042,0
GRN,D,20160104,000000,5.3536,5.4458,5.215,5.3536,4388,0
GRN,D,20160105,000000,5.4274,5.4274,5.2428,5.3536,721,0
GRN,D,20160107,000000,5.3536,5.3536,5.0305,5.1597,5169,0
GRN,D,20160108,000000,5.1597,5.1597,5.0398,5.1597,7942,0
GRN,D,20160111,000000,5.1597,5.1597,5.0766,5.0766,4876,0
GRN,D,20160112,000000,5.1597,5.1597,5.0766,5.0766,1925,0
GRN,D,20160113,000000,5.1597,5.3444,5.0305,5.3074,15261,0
GRN,D,20160114,000000,5.3074,5.3074,5.1229,5.2428,6788,0
GRN,D,20160115,000000,5.2428,5.3074,5.0858,5.169,2985,0
GRN,D,20160118,000000,5.2428,5.2428,5.215,5.215,6,0
GRN,D,20160119,000000,5.2428,5.2428,5.169,5.2428,1484,0
GRN,D,20160120,000000,5.0858,5.215,5.0766,5.215,3478,0
GRN,D,20160121,000000,5.215,5.2335,5.0305,5.0305,8996,0
GRN,D,20160122,000000,5.2059,5.3444,5.049,5.169,13650,0
GRN,D,20160125,000000,5.169,5.169,5.169,5.169,632,0
GRN,D,20160126,000000,5.169,5.169,5.0673,5.1229,333,0
GRN,D,20160127,000000,5.169,5.169,5.169,5.169,575,0
GRN,D,20160128,000000,5.1597,5.1597,5.1597,5.1597,5,0
GRN,D,20160129,000000,5.1597,5.1597,4.9475,5.1597,1900,0
GRN,D,20160201,000000,5.1597,5.1597,5.1597,5.1597,2,0
GRN,D,20160202,000000,5.1597,5.1597,4.9475,5.1412,779,0
GRN,D,20160203,000000,5.1597,5.1597,5.1597,5.1597,2,0
GRN,D,20160204,000000,5.1229,5.1505,5.1229,5.1505,484,0
GRN,D,20160205,000000,4.9844,5.1597,4.9752,5.1597,8785,0
GRN,D,20160208,000000,5.1875,5.1875,5.1597,5.169,624,0
GRN,D,20160209,000000,5.169,5.169,5.1597,5.1597,5,0
GRN,D,20160210,000000,5.1597,5.1597,5.1597,5.1597,56,0
GRN,D,20160211,000000,5.1597,5.1597,5.1412,5.1412,581,0
GRN,D,20160212,000000,5.1412,5.1412,5.1412,5.1412,1,0
GRN,D,20160215,000000,5.1412,5.215,5.1412,5.215,1086,0
GRN,D,20160216,000000,5.3444,5.5382,5.215,5.3352,28474,0
GRN,D,20160217,000000,5.3444,5.3444,5.3074,5.3074,124374,0
GRN,D,20160218,000000,5.3074,5.3074,5.1967,5.3074,710,0
GRN,D,20160219,000000,5.3074,5.3074,5.3074,5.3074,543,0
GRN,D,20160222,000000,5.3074,5.3074,5.3074,5.3074,168,0
GRN,D,20160223,000000,5.2613,5.3074,5.215,5.3074,2147,0
GRN,D,20160224,000000,5.3074,5.3074,5.169,5.3074,1506,0
GRN,D,20160225,000000,5.2613,5.2613,5.2613,5.2613,8,0
GRN,D,20160226,000000,5.215,5.3074,5.1137,5.169,8913,0
GRN,D,20160229,000000,5.169,5.169,4.9844,5.0305,13114,0
GRN,D,20160301,000000,5.0305,5.0305,5.0305,5.0305,1083,0
GRN,D,20160302,000000,5.0305,5.1321,4.9382,5.1321,1464,0
GRN,D,20160303,000000,5.169,5.169,5.1321,5.1321,220,0
GRN,D,20160304,000000,5.169,5.169,5.169,5.169,1,0
GRN,D,20160307,000000,5.169,5.169,5.169,5.169,2,0
GRN,D,20160308,000000,5.1321,5.1321,5.1229,5.1229,3,0
GRN,D,20160309,000000,5.1229,5.1229,4.7352,5.0582,8875,0
GRN,D,20160310,000000,5.169,5.169,5.169,5.169,15,0
GRN,D,20160311,000000,5.169,5.169,5.169,5.169,2,0
GRN,D,20160314,000000,5.169,5.169,5.169,5.169,1,0
GRN,D,20160315,000000,5.169,5.169,5.0951,5.0951,96,0
GRN,D,20160316,000000,5.169,5.169,4.9013,5.169,434,0
GRN,D,20160317,000000,5.169,5.169,5.169,5.169,2,0
GRN,D,20160318,000000,5.1229,5.169,4.9844,5.1505,11351,0
GRN,D,20160321,000000,5.1505,5.1505,4.9935,5.1229,198,0
GRN,D,20160322,000000,5.1505,5.169,5.1412,5.169,1838,0
GRN,D,20160323,000000,5.169,5.2428,5.169,5.169,26142,0
GRN,D,20160324,000000,5.2428,5.2428,5.169,5.169,212,0
GRN,D,20160329,000000,5.2428,5.2428,5.0766,5.2428,1172,0
GRN,D,20160330,000000,5.2428,5.2428,5.215,5.215,7,0
GRN,D,20160331,000000,5.2428,5.2428,5.1229,5.169,18530,0
GRN,D,20160401,000000,5.2335,5.2335,5.169,5.169,1357,0
GRN,D,20160404,000000,5.215,5.2335,5.215,5.2243,584,0
GRN,D,20160405,000000,5.2243,5.2243,5.2243,5.2243,110,0
GRN,D,20160406,000000,5.2243,5.2243,4.9752,5.215,5456,0
GRN,D,20160407,000000,5.215,5.2981,5.169,5.169,21467,0
GRN,D,20160408,000000,5.169,5.169,5.0766,5.0766,12460,0
GRN,D,20160411,000000,5.2059,5.2059,5.0766,5.0766,2409,0
GRN,D,20160412,000000,5.0673,5.1597,4.9844,5.1597,2769,0
GRN,D,20160413,000000,5.1597,5.1597,4.9567,5.1597,2634,0
GRN,D,20160414,000000,4.9567,5.1597,4.9382,5.1597,12733,0
GRN,D,20160415,000000,5.1597,5.1597,5.0305,5.1597,2982,0
GRN,D,20160418,000000,5.1505,5.1505,5.1505,5.1505,2,0
GRN,D,20160419,000000,5.1505,5.1597,5.0766,5.1597,2833,0
GRN,D,20160420,000000,5.1505,5.1505,5.0582,5.1505,3535,0
