<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
PRF,D,20090414,000000,6.2596,6.4419,5.9326,6.4419,32040,0
PRF,D,20090415,000000,6.4465,6.5165,6.0727,6.5165,3175,0
PRF,D,20090416,000000,6.54,6.54,6.0961,6.54,439,0
PRF,D,20090417,000000,6.54,6.5445,6.3063,6.54,5689,0
PRF,D,20090420,000000,6.4932,6.4932,6.1523,6.4932,221,0
PRF,D,20090421,000000,6.1195,6.4465,6.1195,6.4465,38,0
PRF,D,20090422,000000,6.4699,6.54,6.1428,6.54,1187,0
PRF,D,20090423,000000,6.54,6.54,6.54,6.54,1,0
PRF,D,20090424,000000,6.54,6.54,6.1195,6.1476,1285,0
PRF,D,20090427,000000,6.3531,6.3624,6.1476,6.3624,858,0
PRF,D,20090428,000000,6.3624,6.3624,5.956,6.3624,226,0
PRF,D,20090429,000000,6.3624,6.4465,6.3297,6.4465,1353,0
PRF,D,20090430,000000,6.5165,6.5445,6.1802,6.54,6296,0
PRF,D,20090504,000000,6.5354,6.5445,6.5354,6.5445,4421,0
PRF,D,20090505,000000,6.5445,6.5445,6.2503,6.3063,2111,0
PRF,D,20090506,000000,6.54,6.54,6.3109,6.5165,2610,0
PRF,D,20090507,000000,6.5165,6.5165,6.3063,6.5165,691,0
PRF,D,20090508,000000,6.4979,6.5354,6.2503,6.5354,1172,0
PRF,D,20090511,000000,6.5259,6.6099,6.5212,6.5867,4209,0
PRF,D,20090512,000000,6.5867,6.5867,6.2924,6.5772,575,0
PRF,D,20090513,000000,6.5354,6.5354,6.3063,6.5354,907,0
PRF,D,20090514,000000,6.5726,6.5772,6.5726,6.5772,3417,0
PRF,D,20090515,000000,6.5819,6.7735,6.54,6.7269,3067,0
PRF,D,20090518,000000,6.7269,6.7269,6.5867,6.7269,3318,0
PRF,D,20090519,000000,6.5867,6.7503,6.4465,6.7503,17556,0
PRF,D,20090520,000000,6.7686,6.7686,6.6801,6.6801,109,0
PRF,D,20090521,000000,6.7037,6.7079,6.7037,6.7037,5705,0
PRF,D,20090522,000000,6.7686,6.7686,6.7686,6.7686,1,0
PRF,D,20090525,000000,6.7453,7.2363,6.7453,7.189,6133,0
PRF,D,20090526,000000,7.1932,7.1932,6.7248,6.9611,1075,0
PRF,D,20090527,000000,7,7.1692,7,7.1692,1328,0
PRF,D,20090528,000000,7.1474,7.1474,6.8017,7.0958,2641,0
PRF,D,20090529,000000,7.0965,7.0965,6.8743,7.0916,1472,0
PRF,D,20090601,000000,7.0965,7.0965,6.8743,6.9611,1799,0
PRF,D,20090602,000000,6.9611,7.0148,6.9611,6.9611,1711,0
PRF,D,20090603,000000,7.0148,7.0726,6.9611,6.9611,2808,0
PRF,D,20090604,000000,7.0916,7.0916,7.0528,7.0528,429,0
PRF,D,20090605,000000,6.9858,7.2461,6.9858,7.2173,13640,0
PRF,D,20090608,000000,7.3868,7.3868,7.3868,7.3868,1,0
PRF,D,20090609,000000,7.3868,7.4821,7.3378,7.4821,5516,0
PRF,D,20090610,000000,7.6231,7.6231,7.5309,7.5309,1642,0
PRF,D,20090612,000000,7.4635,7.4821,7.3868,7.3868,1468,0
PRF,D,20090615,000000,7.5549,7.5549,7.3915,7.3915,78,0
PRF,D,20090616,000000,7.4581,7.4581,7.3868,7.4581,1253,0
PRF,D,20090617,000000,7.5263,7.5263,7.3868,7.3868,1558,0
PRF,D,20090618,000000,7.4736,7.4736,7.2411,7.4736,470,0
PRF,D,20090619,000000,7.4736,7.5456,7.4348,7.5456,1402,0
PRF,D,20090622,000000,7.4395,7.4395,7.251,7.251,1960,0
PRF,D,20090623,000000,7.232,7.232,7.232,7.232,97,0
PRF,D,20090624,000000,7.2411,7.2411,7.2411,7.2411,282,0
PRF,D,20090625,000000,7.2411,7.2411,7.2411,7.2411,42,0
PRF,D,20090626,000000,7.5263,7.5263,7.4821,7.4821,147,0
PRF,D,20090629,000000,7.5216,7.6231,7.5216,7.6231,382,0
PRF,D,20090630,000000,7.6277,7.6277,7.5309,7.5751,1308,0
PRF,D,20090701,000000,7.5843,7.5843,7.5843,7.5843,2,0
PRF,D,20090702,000000,7.6277,7.6277,7.6277,7.6277,1,0
PRF,D,20090703,000000,7.5309,7.5309,7.4821,7.4821,1868,0
PRF,D,20090706,000000,7.5263,7.5263,7.4348,7.5263,795,0
PRF,D,20090707,000000,7.4921,7.4921,7.4921,7.4921,1,0
PRF,D,20090708,000000,7.4348,7.4821,7.4348,7.4821,4351,0
PRF,D,20090709,000000,7.362,7.362,7.362,7.362,51,0
PRF,D,20090710,000000,7.3378,7.3378,7.3378,7.3378,517,0
PRF,D,20090713,000000,7.3378,7.5263,7.2411,7.5263,10969,0
PRF,D,20090714,000000,7.4395,7.4821,7.2411,7.4821,569,0
PRF,D,20090715,000000,7.4581,7.4581,7.4581,7.4581,1,0
PRF,D,20090716,000000,7.4581,7.4581,7.1932,7.2411,127345,0
PRF,D,20090717,000000,7.2411,7.2411,7.2411,7.2411,4264,0
PRF,D,20090720,000000,7.2411,7.2899,7.2411,7.2899,2,0
PRF,D,20090721,000000,7.2411,7.2411,7.1446,7.1446,31,0
PRF,D,20090722,000000,7.1446,7.4635,7.1446,7.4635,1372,0
PRF,D,20090723,000000,7.4736,7.4736,7,7.0486,9401,0
PRF,D,20090724,000000,7.0528,7.0528,7,7,19815,0
PRF,D,20090727,000000,7.0965,7.0965,7,7,417,0
PRF,D,20090728,000000,7,7.0965,6.8553,6.8553,1184,0
PRF,D,20090729,000000,7,7,6.8553,7,2416,0
PRF,D,20090730,000000,6.9901,6.9901,6.9901,6.9901,147,0
PRF,D,20090731,000000,7.0486,7.0486,7,7.0486,310,0
PRF,D,20090803,000000,7.0486,7.232,7.0486,7.232,2887,0
PRF,D,20090804,000000,7.232,7.232,7.0049,7.2222,1053,0
PRF,D,20090805,000000,7.2222,7.2222,7,7.1404,1184,0
PRF,D,20090806,000000,7.2222,7.2222,7.2222,7.2222,1,0
PRF,D,20090807,000000,7.0965,7.0965,6.9033,7,1783,0
PRF,D,20090810,000000,7,7.0965,6.8793,7.0965,10053,0
PRF,D,20090811,000000,7.0965,7.0965,6.8793,7,6006,0
PRF,D,20090812,000000,6.976,7.0965,6.976,7.0965,459,0
PRF,D,20090813,000000,7.1932,7.1932,6.976,7.1932,107,0
PRF,D,20090814,000000,7.1932,7.1932,7.1446,7.1446,85,0
PRF,D,20090817,000000,7.1446,7.1446,7.1446,7.1446,1,0
PRF,D,20090818,000000,7.1404,7.1404,6.9033,7.0486,712,0
PRF,D,20090819,000000,7.1446,7.1446,7,7,3593,0
PRF,D,20090820,000000,7.1446,7.1446,7,7,2456,0
PRF,D,20090821,000000,7.1446,7.1932,7,7.1932,10355,0
PRF,D,20090824,000000,7.2222,7.3378,7.2222,7.3378,4545,0
PRF,D,20090825,000000,7.0965,7.2411,7.0965,7.2411,393,0
PRF,D,20090826,000000,7.2411,7.2411,7.2411,7.2411,2,0
PRF,D,20090827,000000,7.2899,7.2899,7.0965,7.0965,1951,0
PRF,D,20090828,000000,7.2899,7.2899,7.2899,7.2899,310,0
PRF,D,20090831,000000,7.1304,7.1304,7.0486,7.0486,317,0
PRF,D,20090901,000000,6.8843,7.0387,6.8843,7.0387,3977,0
PRF,D,20090902,000000,7,7.4248,6.8694,7,23349,0
PRF,D,20090903,000000,6.8843,7.2899,6.8843,7.2899,208,0
PRF,D,20090904,000000,7.0528,7.0528,7.0528,7.0528,207,0
PRF,D,20090907,000000,6.9569,7.2411,6.9569,7.2411,73,0
PRF,D,20090908,000000,6.976,7.2411,6.976,7.2411,411,0
PRF,D,20090909,000000,7.1932,7.2173,7.1932,7.2173,1802,0
PRF,D,20090911,000000,7.2173,7.2173,7.2173,7.2173,2,0
PRF,D,20090914,000000,6.9082,7.0049,6.9082,7.0049,72,0
PRF,D,20090916,000000,6.952,6.952,6.9322,6.9322,641,0
PRF,D,20090918,000000,7.1932,7.1932,7.1932,7.1932,2,0
PRF,D,20090921,000000,7.1932,7.1932,7.1932,7.1932,2,0
PRF,D,20090922,000000,7,7.1692,6.9611,7.1692,1347,0
PRF,D,20090924,000000,6.947,7.1692,6.947,7.1692,5686,0
PRF,D,20090925,000000,7.1692,7.1692,7.1692,7.1692,12,0
PRF,D,20090929,000000,7.1446,7.1446,7.1446,7.1446,270,0
PRF,D,20090930,000000,7.0486,7.0486,6.9182,6.9182,382,0
PRF,D,20091001,000000,6.9231,7.0486,6.9231,6.9231,647,0
PRF,D,20091002,000000,6.9231,6.9231,6.9231,6.9231,168,0
PRF,D,20091006,000000,6.9809,6.9809,6.9809,6.9809,888,0
PRF,D,20091008,000000,6.9809,6.9809,6.9809,6.9809,1426,0
PRF,D,20091009,000000,6.976,7.1932,6.976,7.0486,2970,0
PRF,D,20091012,000000,6.9033,7.0965,6.9033,7.0965,332,0
PRF,D,20091013,000000,6.9273,6.9322,6.9273,6.9322,505,0
PRF,D,20091014,000000,7,7,6.9322,7,790,0
PRF,D,20091015,000000,7,7,7,7,72,0
PRF,D,20091016,000000,6.9273,7,6.9273,7,1706,0
PRF,D,20091019,000000,6.9322,6.9322,6.9322,6.9322,310,0
PRF,D,20091020,000000,6.9322,7,6.9322,6.9322,3192,0
PRF,D,20091022,000000,6.9371,7,6.9322,6.9322,5288,0
PRF,D,20091023,000000,7.0239,7.0239,7.0239,7.0239,235,0
PRF,D,20091026,000000,6.9322,6.9322,6.9322,6.9322,3783,0
PRF,D,20091027,000000,6.9322,6.952,6.9322,6.952,744,0
PRF,D,20091029,000000,6.9322,6.9322,6.9322,6.9322,140,0
PRF,D,20091030,000000,6.9322,6.9322,6.9322,6.9322,332,0
PRF,D,20091102,000000,6.9322,6.9322,6.9322,6.9322,310,0
PRF,D,20091104,000000,7.0818,7.0818,6.947,6.947,1276,0
PRF,D,20091105,000000,6.942,6.942,6.942,6.942,414,0
PRF,D,20091106,000000,6.942,7.0965,6.942,7.0965,1047,0
PRF,D,20091109,000000,6.9569,7.2411,6.9569,7.2411,2724,0
PRF,D,20091110,000000,7.2411,7.2411,7.2411,7.2411,696,0
PRF,D,20091112,000000,7.0049,7.0049,7.0049,7.0049,758,0
PRF,D,20091113,000000,7.2173,7.3138,7.2173,7.3138,2111,0
PRF,D,20091116,000000,7.3138,7.3138,7.1692,7.3138,7836,0
PRF,D,20091117,000000,7.1932,7.1932,7.0239,7.0239,457,0
PRF,D,20091119,000000,7.0289,7.0289,7.0289,7.0289,207,0
PRF,D,20091120,000000,7.0239,7.0239,7.0239,7.0239,154,0
PRF,D,20091123,000000,7.0239,7.0239,6.971,6.971,2389,0
PRF,D,20091124,000000,6.9951,7,6.8743,7,6489,0
PRF,D,20091125,000000,6.8743,7,6.5317,7,8504,0
PRF,D,20091126,000000,6.6911,7.0239,6.6911,7.0239,1308,0
PRF,D,20091127,000000,6.6862,7,6.6862,6.6862,3588,0
PRF,D,20091130,000000,6.7587,6.952,6.7587,6.952,3068,0
PRF,D,20091201,000000,6.8313,6.947,6.8313,6.947,127,0
PRF,D,20091202,000000,6.8313,6.8313,6.8313,6.8313,249,0
PRF,D,20091203,000000,6.8313,6.8313,6.8067,6.8067,1497,0
PRF,D,20091204,000000,6.8067,6.8067,6.8067,6.8067,97,0
PRF,D,20091207,000000,6.6476,6.7587,6.5654,6.7587,6226,0
PRF,D,20091210,000000,6.7347,6.7587,6.5654,6.5654,6112,0
PRF,D,20091211,000000,6.5654,6.5654,6.5268,6.5268,2106,0
PRF,D,20091214,000000,6.5268,6.5268,6.5268,6.5268,207,0
PRF,D,20091215,000000,6.5268,6.5268,6.5173,6.5173,2595,0
PRF,D,20091216,000000,6.4738,6.5317,6.4207,6.5317,2269,0
PRF,D,20091221,000000,6.3241,6.5173,6.3241,6.5173,257,0
PRF,D,20091222,000000,6.3241,6.5317,6.2759,6.5317,432,0
PRF,D,20091223,000000,6.3001,6.3001,6.2904,6.2952,2115,0
PRF,D,20091228,000000,6.2952,6.2952,6.2952,6.2952,567,0
PRF,D,20091229,000000,6.3724,6.3724,6.3048,6.3048,344,0
PRF,D,20091230,000000,6.3048,6.3048,6.3048,6.3048,35,0
PRF,D,20100104,000000,6.4449,6.8067,6.4449,6.8067,376,0
PRF,D,20100105,000000,6.638,6.638,6.638,6.638,249,0
PRF,D,20100106,000000,6.638,6.638,6.638,6.638,52,0
PRF,D,20100107,000000,6.5173,6.5173,6.5173,6.5173,104,0
PRF,D,20100108,000000,6.2759,6.638,6.2759,6.638,1505,0
PRF,D,20100112,000000,6.2083,6.2518,6.2083,6.2518,44,0
PRF,D,20100113,000000,6.7587,6.7587,6.7587,6.7587,655,0
PRF,D,20100114,000000,6.7537,6.7537,6.7537,6.7537,83,0
PRF,D,20100115,000000,6.5124,6.5124,6.5124,6.5124,979,0
PRF,D,20100118,000000,6.8504,6.8504,6.8504,6.8504,872,0
PRF,D,20100119,000000,6.8313,6.8313,6.8313,6.8313,310,0
PRF,D,20100121,000000,6.7587,6.7587,6.7587,6.7587,177,0
PRF,D,20100125,000000,6.7488,6.8215,6.7488,6.8215,2072,0
PRF,D,20100126,000000,6.4014,6.4014,6.4014,6.4014,1442,0
PRF,D,20100127,000000,6.2372,6.7537,6.2372,6.7537,1939,0
PRF,D,20100128,000000,6.5317,6.7488,6.5317,6.7488,2073,0
PRF,D,20100203,000000,6.3241,6.3241,6.3241,6.3241,37,0
PRF,D,20100204,000000,6.3483,6.7587,6.3483,6.7587,417,0
PRF,D,20100205,000000,6.3241,6.3241,6.3241,6.3241,83,0
PRF,D,20100208,000000,6.5173,6.5173,6.5173,6.5173,726,0
PRF,D,20100209,000000,6.3241,6.5173,6.2952,6.5173,3601,0
PRF,D,20100210,000000,6.2952,6.5173,6.2952,6.5173,250,0
PRF,D,20100216,000000,6.3675,6.3675,6.3675,6.3675,554,0
PRF,D,20100217,000000,6.3675,6.3675,6.3675,6.3675,1037,0
PRF,D,20100218,000000,6.3724,6.3724,6.3724,6.3724,712,0
PRF,D,20100222,000000,6.3724,6.3724,6.2759,6.2759,120,0
PRF,D,20100223,000000,6.2855,6.2855,6.1793,6.1938,1064,0
PRF,D,20100224,000000,6.3724,6.3724,6.3724,6.3724,207,0
PRF,D,20100302,000000,6.3724,6.3724,6.3724,6.3724,621,0
PRF,D,20100303,000000,6.3724,6.4207,6.3724,6.4207,414,0
PRF,D,20100304,000000,6.6862,6.6862,6.6862,6.6862,104,0
PRF,D,20100305,000000,6.0924,6.5654,6.0924,6.5173,1243,0
PRF,D,20100308,000000,6.5173,6.6862,6.5173,6.6862,9083,0
PRF,D,20100310,000000,6.3917,6.6814,6.387,6.6766,697,0
PRF,D,20100311,000000,6.6572,6.6572,6.6572,6.6572,1360,0
PRF,D,20100315,000000,6.1987,6.6524,6.1987,6.6524,21,0
PRF,D,20100317,000000,6.6524,6.8067,6.6524,6.7587,2702,0
PRF,D,20100318,000000,6.551,6.6621,6.2759,6.6138,10666,0
PRF,D,20100319,000000,6.5173,6.6621,6.5173,6.6621,235,0
PRF,D,20100322,000000,6.6138,6.6138,6.6138,6.6138,1939,0
PRF,D,20100323,000000,6.6138,6.8553,6.4883,6.8024,5519,0
PRF,D,20100324,000000,6.5897,7.0486,6.5897,7.0486,8897,0
PRF,D,20100325,000000,7,7.2369,7,7.0486,8528,0
PRF,D,20100326,000000,7.1446,7.1446,7.1446,7.1446,357,0
PRF,D,20100329,000000,7.1446,7.2411,7.1446,7.2411,929,0
PRF,D,20100330,000000,7,7.2411,7,7.2411,26192,0
PRF,D,20100331,000000,7.2411,7.2411,7.2411,7.2411,753,0
PRF,D,20100401,000000,7.2411,7.5309,7.2411,7.4821,13829,0
PRF,D,20100406,000000,7.0486,7.2461,7.0486,7.2411,18645,0
PRF,D,20100407,000000,7.2411,7.3868,7.2411,7.3868,76807,0
PRF,D,20100408,000000,7.2411,7.2411,7.2411,7.2411,932,0
PRF,D,20100409,000000,7.2411,7.2411,7.2411,7.2411,9632,0
PRF,D,20100413,000000,7.2411,7.2411,7.2411,7.2411,25285,0
PRF,D,20100414,000000,7.2461,7.2461,7.2461,7.2461,4510,0
PRF,D,20100415,000000,7.3868,7.3868,7.3868,7.3868,9486,0
PRF,D,20100416,000000,7.3868,7.3868,7.3868,7.3868,207,0
PRF,D,20100419,000000,7.2899,7.2899,7.0965,7.1015,4342,0
PRF,D,20100420,000000,7.0528,7.4821,7.0528,7.4348,4737,0
PRF,D,20100421,000000,7.4109,7.4348,7.4109,7.4109,16711,0
PRF,D,20100422,000000,7.4535,7.4535,7.3138,7.3138,63,0
PRF,D,20100423,000000,7.3378,7.3378,7.1255,7.2899,736,0
PRF,D,20100426,000000,7.1495,7.2461,7.1495,7.2461,6520,0
PRF,D,20100427,000000,7.3868,7.3868,7.2411,7.2411,753,0
PRF,D,20100428,000000,7.3378,7.3378,7.2411,7.2411,5,0
PRF,D,20100429,000000,7.2411,7.2411,7.2411,7.2411,12,0
PRF,D,20100430,000000,7.2411,7.2411,7.1446,7.1446,635,0
PRF,D,20100504,000000,7.1446,7.1932,7.0486,7.1446,7019,0
PRF,D,20100505,000000,7.2369,7.2369,7.0239,7.0239,6049,0
PRF,D,20100506,000000,7.1446,7.1446,7.0486,7.0486,13548,0
PRF,D,20100507,000000,7,7.0486,6.9033,7,7305,0
PRF,D,20100510,000000,6.952,7.1692,6.952,7.1692,14574,0
PRF,D,20100511,000000,7.2369,7.2369,7.2369,7.2369,2,0
PRF,D,20100512,000000,7.1692,7.1692,7,7,729,0
PRF,D,20100513,000000,7,7.0049,7,7,617,0
PRF,D,20100514,000000,7,7,7,7,357,0
PRF,D,20100517,000000,7.1354,7.3868,7.1354,7.3868,9825,0
PRF,D,20100518,000000,7.4294,7.5789,7.3868,7.5363,2416,0
PRF,D,20100519,000000,7.4535,7.5309,7.2411,7.5123,7375,0
PRF,D,20100520,000000,7.5363,7.5363,7.5363,7.5363,2,0
PRF,D,20100521,000000,7.1446,7.4635,7.1446,7.3814,598,0
PRF,D,20100524,000000,7.3814,7.6277,7.3814,7.6277,20150,0
PRF,D,20100525,000000,7.6277,7.6277,7.3378,7.3378,2248,0
PRF,D,20100526,000000,7.5696,7.5696,7.3868,7.3868,7044,0
PRF,D,20100527,000000,7.5751,7.6231,7.3954,7.3954,461,0
PRF,D,20100528,000000,7.6277,7.6277,7.599,7.6277,4318,0
PRF,D,20100531,000000,7.6277,7.6277,7.6277,7.6277,1407,0
PRF,D,20100601,000000,7.6277,7.6277,7.6277,7.6277,2827,0
PRF,D,20100602,000000,7.6176,7.6277,7.4348,7.4348,1125,0
PRF,D,20100604,000000,7.6471,7.6471,7.6471,7.6471,12,0
PRF,D,20100607,000000,7.6471,7.6517,7.4348,7.4348,12738,0
PRF,D,20100608,000000,7.6231,7.6471,7.4875,7.6471,8803,0
PRF,D,20100609,000000,7.6277,7.8694,7.6277,7.7245,17871,0
PRF,D,20100610,000000,7.6277,7.6997,7.6277,7.6757,13153,0
PRF,D,20100611,000000,7.6277,7.6664,7.3428,7.6664,11911,0
PRF,D,20100614,000000,7.6277,7.6517,7.6277,7.6517,1546,0
PRF,D,20100615,000000,7.5309,7.6997,7.5309,7.6997,2399,0
PRF,D,20100616,000000,7.7245,7.7245,7.7245,7.7245,6389,0
PRF,D,20100617,000000,7.8159,7.8159,7.8159,7.8159,12,0
PRF,D,20100618,000000,7.8159,7.8639,7.8159,7.8639,4154,0
PRF,D,20100621,000000,7.8639,7.8639,7.8639,7.8639,2,0
PRF,D,20100623,000000,7.565,7.8639,7.565,7.8639,396,0
PRF,D,20100628,000000,7.8213,7.8213,7.8213,7.8213,12,0
PRF,D,20100629,000000,7.8113,7.8113,7.8113,7.8113,207,0
PRF,D,20100630,000000,7.7965,7.7965,7.7965,7.7965,524,0
PRF,D,20100701,000000,7.7965,7.7965,7.7965,7.7965,24,0
PRF,D,20100702,000000,7.7911,7.7911,7.5789,7.5789,263,0
PRF,D,20100705,000000,7.6997,7.7245,7.6997,7.7245,1850,0
PRF,D,20100706,000000,7.6277,7.6277,7.6277,7.6277,90,0
PRF,D,20100707,000000,7.6277,7.7245,7.6277,7.7245,320,0
PRF,D,20100708,000000,7.8213,7.8453,7.8213,7.8453,539,0
PRF,D,20100709,000000,7.6277,7.6277,7.5789,7.5789,414,0
PRF,D,20100712,000000,7.6037,7.7245,7.6037,7.7245,97,0
PRF,D,20100713,000000,7.6277,7.6277,7.6277,7.6277,87,0
PRF,D,20100715,000000,7.6277,7.6277,7.6277,7.6277,710,0
PRF,D,20100721,000000,7.6757,7.6757,7.6757,7.6757,20,0
PRF,D,20100722,000000,7.6277,7.7245,7.5309,7.7245,2649,0
PRF,D,20100728,000000,7.7485,7.7485,7.5789,7.5789,1461,0
PRF,D,20100730,000000,7.5069,7.6517,7.5069,7.6517,397,0
PRF,D,20100802,000000,7.6517,7.6517,7.6517,7.6517,12,0
PRF,D,20100803,000000,7.6517,7.6517,7.6517,7.6517,12,0
PRF,D,20100804,000000,7.4581,7.4581,7.4348,7.4348,1066,0
PRF,D,20100805,000000,7.4821,7.4821,7.4821,7.4821,291,0
PRF,D,20100806,000000,7.6517,7.6517,7.6517,7.6517,12,0
PRF,D,20100809,000000,7.6517,7.6517,7.6517,7.6517,519,0
PRF,D,20100810,000000,7.4821,7.4821,7.4821,7.4821,256,0
PRF,D,20100812,000000,7.4821,7.4821,7.4821,7.4821,683,0
PRF,D,20100816,000000,7.6517,7.6517,7.6517,7.6517,20,0
PRF,D,20100817,000000,7.6277,7.6277,7.6277,7.6277,2,0
PRF,D,20100818,000000,7.5123,7.5123,7.5123,7.5123,207,0
PRF,D,20100820,000000,7.4821,7.6277,7.4348,7.4348,1781,0
PRF,D,20100823,000000,7.5309,7.5309,7.5309,7.5309,12,0
PRF,D,20100824,000000,7.5309,7.5789,7.3868,7.4821,1356,0
PRF,D,20100825,000000,7.5789,7.5789,7.3428,7.3428,346,0
PRF,D,20100826,000000,7.5789,7.5789,7.4736,7.5309,1024,0
PRF,D,20100827,000000,7.5789,7.5789,7.5789,7.5789,2,0
PRF,D,20100830,000000,7.3667,7.3667,7.3667,7.3667,1656,0
PRF,D,20100831,000000,7.3667,7.3667,7.3667,7.3667,2174,0
PRF,D,20100901,000000,7.4348,7.6757,7.2411,7.2411,1700,0
PRF,D,20100903,000000,7.2411,7.2411,7.2411,7.2411,35,0
PRF,D,20100906,000000,7.2411,7.2411,7.2411,7.2411,1463,0
PRF,D,20100907,000000,7.2411,7.2411,7.2411,7.2411,339,0
PRF,D,20100908,000000,7.2411,7.3378,7.2411,7.3378,193,0
PRF,D,20100909,000000,7.3868,7.4821,7.3868,7.4821,13585,0
PRF,D,20100913,000000,7.4348,7.4348,7.4348,7.4348,190,0
PRF,D,20100914,000000,7.3868,7.4821,7.3868,7.4581,2697,0
PRF,D,20100915,000000,7.5309,7.5309,7.3868,7.3868,1038,0
PRF,D,20100916,000000,7.3868,7.4581,7.3868,7.3868,422,0
PRF,D,20100917,000000,7.3868,7.3868,7.3378,7.3378,1625,0
PRF,D,20100920,000000,7.7044,7.7044,7.7044,7.7044,2,0
PRF,D,20100921,000000,7.3868,7.8159,7.3868,7.7671,22060,0
PRF,D,20100922,000000,7.7144,7.7144,7.5309,7.5309,2385,0
PRF,D,20100923,000000,7.7144,7.7671,7.4875,7.4875,9528,0
PRF,D,20100924,000000,7.7245,7.7245,7.6277,7.7144,6215,0
PRF,D,20100927,000000,7.7144,7.8159,7.5309,7.7245,31381,0
PRF,D,20100928,000000,7.7245,7.7245,7.7245,7.7245,11394,0
PRF,D,20100929,000000,7.7245,7.7245,7.5309,7.5309,33601,0
PRF,D,20100930,000000,7.6563,7.6563,7.5309,7.6563,37317,0
PRF,D,20101001,000000,7.7098,7.8213,7.7044,7.7245,24753,0
PRF,D,20101004,000000,7.7245,7.7245,7.7245,7.7245,6011,0
PRF,D,20101005,000000,7.8639,8.0134,7.7338,8.0087,10916,0
PRF,D,20101006,000000,7.8786,7.9506,7.4875,7.9506,4009,0
PRF,D,20101008,000000,7.9607,7.9607,7.7485,7.7485,2865,0
PRF,D,20101011,000000,8.0134,8.2025,7.9414,7.9607,173878,0
PRF,D,20101012,000000,7.9607,7.9607,7.4155,7.8213,70551,0
PRF,D,20101013,000000,7.908,7.908,7.8879,7.8879,45013,0
PRF,D,20101014,000000,7.7725,7.7725,7.6997,7.6997,668,0
PRF,D,20101015,000000,7.7245,7.8639,7.6277,7.8113,8820,0
PRF,D,20101018,000000,7.7245,7.8066,7.6803,7.7725,7987,0
PRF,D,20101019,000000,7.7671,7.7671,7.6803,7.7532,22475,0
PRF,D,20101020,000000,7.7485,7.8593,7.7245,7.7725,2326,0
PRF,D,20101021,000000,7.6324,7.8213,7.6324,7.6997,5963,0
PRF,D,20101022,000000,7.6997,7.6997,7.6997,7.6997,1782,0
PRF,D,20101025,000000,7.6757,7.7245,7.6517,7.6757,4097,0
PRF,D,20101026,000000,7.6563,7.6757,7.6277,7.6277,13723,0
PRF,D,20101027,000000,7.6517,7.7671,7.5843,7.7245,19366,0
PRF,D,20101028,000000,7.7245,7.7245,7.6037,7.6037,2500,0
PRF,D,20101029,000000,7.5812,7.6285,7.5812,7.6285,1663,0
PRF,D,20101102,000000,7.6277,7.6277,7.6277,7.6277,376,0
PRF,D,20101103,000000,7.5309,7.6997,7.5069,7.599,10616,0
PRF,D,20101104,000000,7.6037,7.6037,7.599,7.599,3801,0
PRF,D,20101105,000000,7.5789,7.5789,7.5789,7.5789,51,0
PRF,D,20101109,000000,7.5162,7.6517,7.4821,7.6517,4170,0
PRF,D,20101110,000000,7.637,7.8933,7.637,7.8933,25353,0
PRF,D,20101115,000000,7.7245,7.8933,7.6757,7.8933,319,0
PRF,D,20101116,000000,7.6757,7.8213,7.6757,7.8213,521,0
PRF,D,20101117,000000,7.6563,7.6563,7.6277,7.6324,3811,0
PRF,D,20101118,000000,7.8933,7.8933,7.7245,7.7245,18746,0
PRF,D,20101119,000000,7.6757,7.8933,7.6757,7.8639,51187,0
PRF,D,20101123,000000,7.8159,7.8159,7.7725,7.8159,5488,0
PRF,D,20101124,000000,7.8933,8.1102,7.8213,8.1102,170785,0
PRF,D,20101125,000000,8.4482,8.4482,8.2549,8.3279,62589,0
PRF,D,20101126,000000,8.2308,8.3666,8.2308,8.352,47137,0
PRF,D,20101129,000000,8.3615,8.3615,8.0134,8.1784,15736,0
PRF,D,20101130,000000,8.1342,8.1342,8.0134,8.1342,18212,0
PRF,D,20101201,000000,8.1489,8.3666,8.1489,8.3666,5117,0
PRF,D,20101202,000000,8.352,8.352,8.1342,8.346,3993,0
PRF,D,20101203,000000,8.2068,8.2068,8.2068,8.2068,1366,0
PRF,D,20101206,000000,8.2549,8.2549,8.2549,8.2549,104,0
PRF,D,20101207,000000,8.2068,8.2068,8.159,8.159,726,0
PRF,D,20101208,000000,8.2068,8.2068,8.1388,8.1388,1377,0
PRF,D,20101209,000000,8.159,8.159,8.1388,8.1388,1220,0
PRF,D,20101210,000000,8.1388,8.1388,8.1388,8.1388,310,0
PRF,D,20101213,000000,8.1388,8.1388,8.1388,8.1388,1243,0
PRF,D,20101214,000000,8.1388,8.4396,8.1388,8.395,40519,0
PRF,D,20101215,000000,8.4431,8.4431,8.3279,8.419,27780,0
PRF,D,20101216,000000,8.419,8.5445,8.2214,8.2214,5653,0
PRF,D,20101217,000000,8.2171,8.4637,8.2171,8.4242,1463,0
PRF,D,20101220,000000,8.2265,8.5445,8.2265,8.4001,2908,0
PRF,D,20101221,000000,8.4001,8.4001,8.2308,8.4001,3188,0
PRF,D,20101222,000000,8.3855,8.4775,8.3804,8.4775,3481,0
PRF,D,20101223,000000,8.5161,8.5161,8.3279,8.4431,21389,0
