<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
CTS,D,20200218,000000,7.6679,7.6679,7.3112,7.3112,2458,0
CTS,D,20200219,000000,7.3112,7.3112,6.9546,6.9546,1501,0
CTS,D,20200220,000000,6.6871,6.6871,6.6871,6.6871,213,0
CTS,D,20200227,000000,6.6871,6.7317,6.6871,6.7317,734,0
CTS,D,20200228,000000,6.4642,6.4642,6.4642,6.4642,135,0
CTS,D,20200305,000000,6.4642,6.4642,6.4196,6.4196,2464,0
CTS,D,20200312,000000,6.3305,6.3305,5.9738,5.9738,2419,0
CTS,D,20200316,000000,5.7955,5.7955,5.528,5.528,2808,0
CTS,D,20200317,000000,5.3497,5.3497,5.3497,5.3497,225,0
CTS,D,20200320,000000,5.3051,5.3051,5.3051,5.3051,1935,0
CTS,D,20200408,000000,5.4388,5.528,5.4388,5.528,886,0
CTS,D,20200409,000000,5.6172,5.7955,5.6172,5.7955,1234,0
CTS,D,20200414,000000,6.054,6.063,6.054,6.063,213,0
CTS,D,20200415,000000,5.9738,6.063,5.9738,6.063,387,0
CTS,D,20200417,000000,6.063,6.063,6.063,6.063,673,0
CTS,D,20200427,000000,6.063,6.063,6.063,6.063,280,0
CTS,D,20200428,000000,6.063,6.063,6.063,6.063,112,0
CTS,D,20200430,000000,7.1329,7.1329,7.1329,7.1329,112,0
CTS,D,20200504,000000,7.3112,7.3112,7.1329,7.3112,538,0
CTS,D,20200505,000000,7.6679,7.6679,7.6679,7.6679,140,0
CTS,D,20200507,000000,7.4895,7.8016,7.4895,7.8016,56,0
CTS,D,20200513,000000,7.4895,7.4895,7.4895,7.4895,225,0
CTS,D,20200514,000000,7.3112,7.3112,5.849,6.7406,448,0
CTS,D,20200520,000000,7.8016,7.8016,7.8016,7.8016,28,0
CTS,D,20200521,000000,7.9175,7.9175,7.4895,7.4895,113,0
CTS,D,20200522,000000,7.3112,7.3112,7.3112,7.3112,112,0
CTS,D,20200527,000000,7.2221,7.2221,7.2221,7.2221,55,0
CTS,D,20200529,000000,7.1775,8.1137,7.1329,8.1137,4768,0
CTS,D,20200602,000000,7.6679,8.1137,7.6679,8.1137,2731,0
CTS,D,20200603,000000,8.0245,8.1582,7.6679,8.1582,1795,0
CTS,D,20200605,000000,8.0245,8.0245,8.0245,8.0245,225,0
CTS,D,20200608,000000,8.0245,8.0245,8.0245,8.0245,129,0
CTS,D,20200609,000000,8.1137,8.1137,8.1137,8.1137,45,0
CTS,D,20200610,000000,8.1137,8.1137,8.1137,8.1137,280,0
CTS,D,20200618,000000,8.9163,8.9163,8.9163,8.9163,23,0
CTS,D,20200619,000000,9.0052,9.094,8.1582,9.094,1168,0
CTS,D,20200622,000000,9.3624,9.3624,8.8719,9.3624,1744,0
CTS,D,20200623,000000,9.3624,9.808,9.3624,9.808,100,0
CTS,D,20200624,000000,9.808,10.075,9.808,10.075,299,0
CTS,D,20200625,000000,10.209,10.209,10.209,10.209,166,0
CTS,D,20200626,000000,10.298,10.298,10.254,10.254,729,0
CTS,D,20200629,000000,10.596,10.596,9.671,9.671,216,0
CTS,D,20200630,000000,9.2541,9.2541,8.3287,8.8377,358,0
CTS,D,20200701,000000,8.5138,8.5138,8.5138,8.5138,32,0
CTS,D,20200702,000000,8.9302,8.9302,8.3287,8.3287,263,0
CTS,D,20200707,000000,8.3287,8.3287,8.3287,8.3287,32,0
CTS,D,20200709,000000,8.3287,8.3287,7.4958,7.4958,65,0
CTS,D,20200710,000000,7.4958,8.7451,7.4958,8.7451,265,0
CTS,D,20200713,000000,8.338,8.338,8.338,8.338,199,0
CTS,D,20200715,000000,8.338,8.338,8.3287,8.3287,16,0
CTS,D,20200716,000000,8.3287,8.3287,8.3287,8.3287,54,0
CTS,D,20200717,000000,8.3287,8.3287,8.3287,8.3287,54,0
CTS,D,20200720,000000,7.1257,7.1257,7.1257,7.1257,54,0
CTS,D,20200721,000000,8.4212,8.4212,8.3287,8.3287,431,0
CTS,D,20200722,000000,9.0228,9.0228,8.6063,8.6063,19,0
CTS,D,20200723,000000,8.7914,8.7914,8.7914,8.7914,162,0
CTS,D,20200727,000000,8.3287,8.8839,8.3287,8.8839,76,0
CTS,D,20200728,000000,8.8839,8.8839,8.8839,8.8839,32,0
CTS,D,20200729,000000,8.8839,8.8839,8.3287,8.6989,140,0
CTS,D,20200730,000000,8.3287,8.3287,8.3287,8.3287,491,0
CTS,D,20200806,000000,8.4212,8.4212,8.4212,8.4212,22,0
CTS,D,20200810,000000,8.4212,8.5138,8.4212,8.5138,223,0
CTS,D,20200811,000000,8.3287,8.3287,8.3287,8.3287,143,0
CTS,D,20200814,000000,8.3287,8.3287,8.3287,8.3287,43,0
CTS,D,20200817,000000,8.3287,8.3287,8.1436,8.1436,56,0
CTS,D,20200818,000000,8.0511,8.0511,8.0511,8.0511,227,0
CTS,D,20200819,000000,8.2362,8.2362,7.7735,8.2362,52,0
CTS,D,20200821,000000,8.1436,8.1436,8.1436,8.1436,108,0
CTS,D,20200825,000000,7.866,7.866,7.866,7.866,216,0
CTS,D,20200831,000000,8.2362,8.2362,8.2362,8.2362,54,0
CTS,D,20200902,000000,8.2362,8.6063,8.2362,8.6063,108,0
CTS,D,20200916,000000,8.1899,8.1899,8.1899,8.1899,53,0
CTS,D,20200917,000000,7.8197,7.8197,7.8197,7.8197,22,0
CTS,D,20200918,000000,7.8197,8.1899,7.4496,8.1899,611,0
CTS,D,20200923,000000,7.8197,7.8197,7.2182,7.4033,659,0
CTS,D,20200924,000000,7.6624,7.6624,7.6624,7.6624,11,0
CTS,D,20200925,000000,7.4033,7.4033,7.4033,7.4033,22,0
CTS,D,20200928,000000,7.2182,7.2182,7.1719,7.1719,454,0
CTS,D,20201005,000000,7.0794,7.0794,7.0794,7.0794,108,0
CTS,D,20201006,000000,6.9406,6.9406,6.848,6.9406,259,0
CTS,D,20201007,000000,7.0794,7.4033,7.0794,7.4033,487,0
CTS,D,20201008,000000,6.8018,7.1719,6.8018,7.1719,872,0
CTS,D,20201009,000000,7.2552,7.2645,7.2552,7.2645,216,0
CTS,D,20201012,000000,7.6346,8.3194,7.32,7.394,2923,0
CTS,D,20201013,000000,7.5051,7.5051,7.5051,7.5051,151,0
CTS,D,20201014,000000,7.5236,7.5328,7.5143,7.5328,390,0
CTS,D,20201015,000000,7.4958,7.4958,7.4496,7.4588,227,0
CTS,D,20201016,000000,7.4496,7.5884,7.4496,7.5884,227,0
CTS,D,20201019,000000,7.5884,8.0141,7.5051,7.8429,852,0
CTS,D,20201020,000000,7.5884,7.8429,7.5884,7.6485,375,0
CTS,D,20201022,000000,7.7735,7.7735,7.7735,7.7735,77,0
CTS,D,20201023,000000,7.6346,7.8567,7.4033,7.4033,739,0
CTS,D,20201026,000000,7.7735,7.7735,7.4033,7.4033,1613,0
CTS,D,20201027,000000,7.7735,7.8197,7.7735,7.8197,187,0
CTS,D,20201028,000000,7.7735,7.9123,7.32,7.32,2693,0
CTS,D,20201029,000000,7.93,7.93,6.5,7.35,1048,0
CTS,D,20201030,000000,7,7,6.432,6.432,493,0
