<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
KVT,D,20181221,000000,5.0602,5.3185,4.6954,5.3185,44646,0
KVT,D,20181227,000000,5.3944,6.0631,5.1209,6.0631,8070,0
KVT,D,20181228,000000,5.9871,6.3822,5.6224,6.3822,25298,0
KVT,D,20190102,000000,6.5341,6.5341,5.8959,6.1543,6360,0
KVT,D,20190103,000000,6.215,6.215,5.8352,6.0782,830,0
KVT,D,20190104,000000,5.7895,6.0782,5.7895,6.0782,135,0
KVT,D,20190107,000000,5.9111,6.0782,5.9111,6.0782,205,0
KVT,D,20190108,000000,5.9111,6.0782,5.9111,6.0782,67,0
KVT,D,20190109,000000,5.9111,6.0631,5.9111,6.0631,284,0
KVT,D,20190110,000000,6.0782,6.0782,5.8352,6.0479,541,0
KVT,D,20190111,000000,6.0023,6.0479,5.8199,6.0479,1195,0
KVT,D,20190114,000000,6.0479,6.0479,5.8503,6.0479,317,0
KVT,D,20190115,000000,5.9263,6.0479,5.8048,6.0479,3867,0
KVT,D,20190116,000000,5.744,6.0327,5.744,6.0327,413,0
KVT,D,20190117,000000,6.0327,6.0782,5.9871,6.0782,3170,0
KVT,D,20190118,000000,6.0782,6.0782,5.9263,6.0479,739,0
KVT,D,20190121,000000,5.8503,5.9719,5.8503,5.9719,792,0
KVT,D,20190122,000000,5.9719,6.0479,5.9719,6.0479,277,0
KVT,D,20190123,000000,6.0479,6.0479,5.7895,6.0023,36,0
KVT,D,20190124,000000,6.0479,6.0479,5.8048,6.0023,1088,0
KVT,D,20190125,000000,6.0479,6.0479,5.7591,6.0023,30,0
KVT,D,20190128,000000,6.0479,6.0479,5.7895,6.0479,278,0
KVT,D,20190129,000000,6.0479,6.0479,5.5464,5.5464,6341,0
KVT,D,20190130,000000,5.5464,5.5464,4.9994,5.0145,5761,0
KVT,D,20190131,000000,4.9842,5.4248,4.8626,5.4248,6575,0
KVT,D,20190201,000000,5.1665,5.1665,5.0602,5.1513,2252,0
KVT,D,20190204,000000,5.1665,5.1665,4.7715,4.9386,7834,0
KVT,D,20190205,000000,4.969,5.0753,4.817,4.9386,16389,0
KVT,D,20190206,000000,4.817,4.9234,4.817,4.9234,20354,0
KVT,D,20190207,000000,4.9234,4.9234,4.7107,4.8626,8691,0
KVT,D,20190208,000000,4.8474,4.8474,4.6499,4.6651,4208,0
KVT,D,20190211,000000,4.6803,4.6954,4.6043,4.6043,5610,0
KVT,D,20190212,000000,4.6651,4.6651,4.589,4.6499,1297,0
KVT,D,20190213,000000,4.6499,4.6499,4.194,4.194,19012,0
KVT,D,20190214,000000,4.1788,4.194,3.8749,4.1029,15257,0
KVT,D,20190215,000000,3.9508,4.0876,3.8597,3.9965,9196,0
KVT,D,20190218,000000,4.0116,4.0116,3.9965,4.0116,135,0
KVT,D,20190219,000000,3.9965,4.0116,3.9965,4.0116,671,0
KVT,D,20190220,000000,3.9205,4.0116,3.9205,4.0116,527,0
KVT,D,20190221,000000,3.9965,3.9965,3.9965,3.9965,337,0
KVT,D,20190222,000000,3.9205,4.1029,3.9205,4.0116,1093,0
KVT,D,20190225,000000,4.0724,4.0724,3.8141,3.9053,5069,0
KVT,D,20190226,000000,3.8901,3.8901,3.7685,3.7989,9055,0
KVT,D,20190227,000000,3.8597,3.8597,3.7761,3.7761,1212,0
KVT,D,20190228,000000,3.8597,3.8901,3.7761,3.8901,943,0
KVT,D,20190301,000000,3.7685,3.7685,3.7685,3.7685,33,0
KVT,D,20190304,000000,4.042,4.042,3.9205,3.9205,12,0
KVT,D,20190305,000000,4.042,4.042,3.7837,3.7837,793,0
KVT,D,20190306,000000,3.7989,3.9205,3.7989,3.9205,1923,0
KVT,D,20190307,000000,4.0269,4.0269,3.8749,3.9812,1238,0
KVT,D,20190308,000000,3.9661,3.9812,3.9661,3.9812,724,0
KVT,D,20190311,000000,4.0269,4.0269,3.9508,3.9661,103,0
KVT,D,20190312,000000,3.9661,3.9661,3.9661,3.9661,94,0
KVT,D,20190313,000000,3.9661,3.9661,3.9661,3.9661,202,0
KVT,D,20190314,000000,3.9661,3.9661,3.7989,3.9661,239,0
KVT,D,20190315,000000,3.9661,3.9661,3.7989,3.9508,2807,0
KVT,D,20190318,000000,3.9508,3.9508,3.9508,3.9508,138,0
KVT,D,20190319,000000,3.9661,3.9661,3.9661,3.9661,1072,0
KVT,D,20190320,000000,4.0116,4.0116,3.9508,4.0116,350,0
KVT,D,20190321,000000,4.0116,4.0116,3.8293,4.0116,717,0
KVT,D,20190322,000000,3.9965,4.3307,3.9965,4.3156,6793,0
KVT,D,20190325,000000,4.4371,4.6803,4.3612,4.422,15762,0
KVT,D,20190326,000000,4.422,4.422,4.2548,4.2548,1347,0
KVT,D,20190327,000000,4.3763,4.3763,4.1029,4.1029,3087,0
KVT,D,20190328,000000,4.194,4.194,3.8749,4.0572,6729,0
KVT,D,20190329,000000,4.0876,4.2244,4.0572,4.2092,3300,0
KVT,D,20190401,000000,4.2092,4.346,4.1788,4.1788,1592,0
KVT,D,20190402,000000,4.194,4.194,3.9965,3.9965,2782,0
KVT,D,20190403,000000,4.0269,4.2244,4.0269,4.2244,1908,0
KVT,D,20190404,000000,4.1788,4.1788,3.9508,4.1788,7600,0
KVT,D,20190405,000000,4.1788,4.1788,3.9965,4.0269,2476,0
KVT,D,20190408,000000,4.0269,4.0269,3.7761,3.8293,7386,0
KVT,D,20190409,000000,3.8445,3.8445,3.8445,3.8445,2,0
KVT,D,20190410,000000,3.8445,3.8749,3.7685,3.8749,874,0
KVT,D,20190411,000000,3.7761,4.1484,3.7761,4.1484,3073,0
KVT,D,20190412,000000,4.1484,4.2699,3.8901,3.9357,133856,0
KVT,D,20190415,000000,3.9508,3.9812,3.7533,3.7533,16996,0
KVT,D,20190416,000000,3.7457,3.7533,3.419,3.7533,14537,0
KVT,D,20190417,000000,3.7457,3.7609,3.6166,3.7609,568,0
KVT,D,20190418,000000,3.7533,3.7533,3.4266,3.4266,11734,0
KVT,D,20190423,000000,3.4114,3.4114,3.1987,3.343,78761,0
KVT,D,20190424,000000,3.5558,3.5558,3.5558,3.5558,7,0
KVT,D,20190425,000000,3.3506,3.3583,3.0543,3.2746,34951,0
KVT,D,20190426,000000,3.2671,3.2671,3.1303,3.2138,4742,0
KVT,D,20190429,000000,3.3126,3.3126,3.2062,3.2062,112,0
KVT,D,20190430,000000,3.3126,3.3126,3.3126,3.3126,20,0
KVT,D,20190502,000000,3.2138,3.2138,3.0392,3.1379,6514,0
KVT,D,20190506,000000,3.0999,3.0999,3.0999,3.0999,396,0
KVT,D,20190507,000000,3.0392,3.0392,2.8112,2.8871,4724,0
KVT,D,20190508,000000,2.8871,2.8871,2.6592,2.872,218,0
KVT,D,20190509,000000,2.9632,2.9632,2.8568,2.8568,555,0
KVT,D,20190510,000000,3.0315,3.0315,3.0315,3.0315,7,0
KVT,D,20190513,000000,2.8568,3.0315,2.8568,3.0315,4846,0
KVT,D,20190514,000000,3.0392,3.0392,2.9632,2.9632,1715,0
KVT,D,20190515,000000,3.0315,3.0999,2.8264,3.0999,3700,0
KVT,D,20190516,000000,3.0999,3.1911,3.0392,3.0392,2485,0
KVT,D,20190517,000000,3.1759,3.1911,2.9024,3.1911,5190,0
KVT,D,20190520,000000,3.1075,3.343,2.9783,3.343,3798,0
KVT,D,20190521,000000,3.343,3.3734,3.1911,3.3734,9047,0
KVT,D,20190522,000000,3.3734,3.3734,3.343,3.3734,203,0
KVT,D,20190523,000000,3.3658,3.3734,3.0847,3.3734,6922,0
KVT,D,20190524,000000,3.3583,3.419,3.305,3.419,6386,0
KVT,D,20190527,000000,3.4038,3.4038,3.4038,3.4038,131,0
KVT,D,20190528,000000,3.3279,3.457,3.3279,3.457,3987,0
KVT,D,20190529,000000,3.4266,3.571,3.2746,3.571,9032,0
KVT,D,20190530,000000,3.571,3.8749,3.343,3.7989,6178,0
KVT,D,20190531,000000,3.7989,4.0876,3.571,4.0724,11498,0
KVT,D,20190603,000000,3.9053,4.0724,3.9053,4.0724,855,0
KVT,D,20190604,000000,4.0572,4.0572,3.7989,3.9965,5873,0
KVT,D,20190605,000000,4.0116,4.0116,3.8749,3.9812,6662,0
KVT,D,20190606,000000,4.0572,4.0572,3.7837,3.8749,16921,0
KVT,D,20190607,000000,3.8293,3.8597,3.7381,3.7989,4857,0
KVT,D,20190610,000000,3.8597,3.8749,3.7229,3.8597,4818,0
KVT,D,20190611,000000,3.8597,3.9965,3.7989,3.9965,9049,0
KVT,D,20190612,000000,3.9812,4.042,3.9812,3.9965,6863,0
KVT,D,20190613,000000,4.042,4.1788,4.042,4.1029,12471,0
KVT,D,20190614,000000,4.118,4.118,4.0269,4.1029,2175,0
KVT,D,20190617,000000,4.1029,4.1029,4.0116,4.0269,35402,0
KVT,D,20190618,000000,4.1029,4.1029,3.9812,4.0116,32596,0
KVT,D,20190619,000000,4.359,4.359,4.0116,4.1333,2997,0
KVT,D,20190621,000000,4.1506,4.1506,3.9856,4.1506,1059,0
KVT,D,20190624,000000,4.1419,4.1419,3.838,3.9943,3296,0
KVT,D,20190625,000000,3.9769,3.9769,3.9769,3.9769,349,0
KVT,D,20190626,000000,3.9943,3.9943,3.8467,3.9856,467,0
KVT,D,20190627,000000,3.9943,3.9943,3.9943,3.9943,5,0
KVT,D,20190628,000000,3.9769,3.9769,3.647,3.9769,8132,0
KVT,D,20190701,000000,3.7165,3.9769,3.7165,3.9769,151,0
KVT,D,20190702,000000,3.9075,3.9769,3.9075,3.9683,1063,0
KVT,D,20190703,000000,3.9769,3.9769,3.7685,3.9769,2092,0
KVT,D,20190704,000000,3.9769,3.9769,3.9075,3.9769,2272,0
KVT,D,20190705,000000,3.9769,3.9769,3.7511,3.8814,2558,0
KVT,D,20190708,000000,3.8814,3.8814,3.7772,3.8814,2722,0
KVT,D,20190709,000000,3.8814,3.8814,3.647,3.7511,8718,0
KVT,D,20190710,000000,3.647,3.8728,3.647,3.8728,3293,0
KVT,D,20190711,000000,3.8206,3.8728,3.6817,3.8728,1468,0
KVT,D,20190712,000000,3.864,3.864,3.7251,3.7251,9531,0
KVT,D,20190715,000000,3.7251,3.7251,3.6556,3.7251,1792,0
KVT,D,20190716,000000,3.647,3.7165,3.647,3.7165,116,0
KVT,D,20190717,000000,3.647,3.7165,3.5775,3.7165,358,0
KVT,D,20190718,000000,3.5601,3.7078,3.5601,3.7078,1159,0
KVT,D,20190719,000000,3.7165,3.7165,3.5167,3.6209,6059,0
KVT,D,20190722,000000,3.5601,3.6122,3.5601,3.6122,461,0
KVT,D,20190724,000000,3.5601,3.5601,3.5601,3.5601,237,0
KVT,D,20190725,000000,3.5601,3.5601,3.4733,3.5601,663,0
KVT,D,20190726,000000,3.5601,3.5601,3.5601,3.5601,5,0
KVT,D,20190729,000000,3.5601,3.5601,3.5601,3.5601,3,0
KVT,D,20190730,000000,3.5601,3.5601,3.4733,3.4733,1155,0
KVT,D,20190731,000000,3.5601,3.5601,3.5601,3.5601,60,0
KVT,D,20190801,000000,3.5601,3.5601,3.5601,3.5601,671,0
KVT,D,20190802,000000,3.5601,3.5601,3.5601,3.5601,5,0
KVT,D,20190805,000000,3.5601,3.5601,3.2302,3.508,2198,0
KVT,D,20190806,000000,3.5601,3.5601,3.3691,3.4473,353,0
KVT,D,20190807,000000,3.3691,3.4473,3.3691,3.4473,231,0
KVT,D,20190808,000000,3.5515,3.5515,3.3691,3.4473,180,0
KVT,D,20190809,000000,3.4733,3.4733,3.4385,3.4473,722,0
KVT,D,20190812,000000,3.4298,3.4473,3.4298,3.4473,715,0
KVT,D,20190813,000000,3.5601,3.5601,3.4385,3.4473,1399,0
KVT,D,20190814,000000,3.508,3.508,3.4212,3.4473,118,0
KVT,D,20190816,000000,3.5167,3.5167,3.4212,3.4212,97,0
KVT,D,20190819,000000,3.3865,3.3865,3.3865,3.3865,1153,0
KVT,D,20190820,000000,3.5167,3.5167,3.1694,3.291,3057,0
KVT,D,20190821,000000,3.2128,3.2128,3.2128,3.2128,184,0
KVT,D,20190822,000000,3.2128,3.291,3.178,3.291,2328,0
KVT,D,20190823,000000,3.2996,3.2996,3.126,3.1607,3890,0
KVT,D,20190826,000000,3.2823,3.2823,3.126,3.152,640,0
KVT,D,20190827,000000,3.3865,3.699,3.3865,3.699,21691,0
KVT,D,20190828,000000,3.7078,3.864,3.7078,3.864,85682,0
KVT,D,20190829,000000,3.9248,3.9422,3.8206,3.9422,5191,0
KVT,D,20190830,000000,3.9422,3.9422,3.5948,3.7685,8252,0
KVT,D,20190902,000000,3.9769,3.9769,3.6556,3.7511,9536,0
KVT,D,20190903,000000,3.5862,3.7425,3.5862,3.7425,516,0
KVT,D,20190904,000000,3.7338,3.7338,3.647,3.7251,9155,0
KVT,D,20190905,000000,3.7338,3.7338,3.4733,3.5601,12136,0
KVT,D,20190906,000000,3.4733,3.5515,3.4733,3.5515,662,0
KVT,D,20190909,000000,3.5428,3.5428,3.4733,3.4733,349,0
KVT,D,20190910,000000,3.5428,3.5428,3.5428,3.5428,441,0
KVT,D,20190911,000000,3.5428,3.5775,3.5428,3.5775,1232,0
KVT,D,20190912,000000,3.6209,3.6383,3.6209,3.6383,680,0
KVT,D,20190913,000000,3.6383,3.7511,3.5688,3.7338,1401,0
KVT,D,20190916,000000,3.7338,3.7338,3.5601,3.7251,5741,0
KVT,D,20190917,000000,3.8206,3.8206,3.5254,3.699,60,0
KVT,D,20190918,000000,3.5254,3.699,3.5254,3.699,358,0
KVT,D,20190919,000000,3.8467,3.8467,3.5254,3.647,110,0
KVT,D,20190920,000000,3.8293,3.8293,3.699,3.699,9,0
KVT,D,20190923,000000,3.8293,3.8293,3.5341,3.5341,232,0
KVT,D,20190924,000000,3.5254,3.647,3.3517,3.647,4559,0
KVT,D,20190925,000000,3.647,3.647,3.647,3.647,833,0
KVT,D,20190926,000000,3.8293,3.8293,3.4733,3.7946,2253,0
KVT,D,20190927,000000,3.7946,3.8988,3.7946,3.8033,6592,0
KVT,D,20190930,000000,3.8814,3.8814,3.7165,3.7772,39,0
KVT,D,20191001,000000,3.838,3.838,3.4733,3.699,14347,0
KVT,D,20191002,000000,3.7685,3.7685,3.6035,3.7511,2177,0
KVT,D,20191003,000000,3.7425,3.7425,3.6903,3.6903,208,0
KVT,D,20191004,000000,3.6817,3.6903,3.6817,3.6903,1199,0
KVT,D,20191007,000000,3.7511,3.7511,3.7338,3.7338,138,0
KVT,D,20191008,000000,3.7511,3.7511,3.7338,3.7511,404,0
KVT,D,20191009,000000,3.7511,3.7511,3.7511,3.7511,283,0
KVT,D,20191010,000000,3.7511,3.812,3.7511,3.812,2307,0
KVT,D,20191011,000000,3.7251,3.812,3.7251,3.8033,461,0
KVT,D,20191014,000000,3.812,3.864,3.7165,3.864,2571,0
KVT,D,20191015,000000,3.864,3.8988,3.864,3.8988,4039,0
KVT,D,20191016,000000,3.8901,4.029,3.8901,4.029,4015,0
KVT,D,20191017,000000,4.029,4.1071,4.029,4.029,29472,0
KVT,D,20191018,000000,4.0985,4.0985,3.8988,4.0811,19312,0
KVT,D,20191021,000000,3.8814,4.0811,3.8814,4.0811,4455,0
KVT,D,20191022,000000,4.0811,4.0811,4.0724,4.0724,785,0
KVT,D,20191023,000000,4.0638,4.0638,3.7685,4.0638,6348,0
KVT,D,20191024,000000,4.0638,4.0638,3.8553,4.0203,5325,0
KVT,D,20191025,000000,4.0203,4.0203,3.9596,4.0203,1493,0
KVT,D,20191028,000000,3.9943,3.9943,3.9075,3.9422,3202,0
KVT,D,20191029,000000,3.9943,3.9943,3.9943,3.9943,2,0
KVT,D,20191030,000000,3.9856,3.9943,3.9248,3.9943,705,0
KVT,D,20191031,000000,3.9943,3.9943,3.8467,3.9943,352,0
KVT,D,20191104,000000,3.9943,3.9943,3.9943,3.9943,291,0
KVT,D,20191105,000000,3.9943,3.9943,3.9943,3.9943,296,0
KVT,D,20191106,000000,3.9943,3.9943,3.9943,3.9943,53,0
KVT,D,20191107,000000,4.029,4.0985,4.0116,4.0985,8098,0
KVT,D,20191108,000000,4.0985,4.0985,4.0985,4.0985,244,0
KVT,D,20191112,000000,4.0811,4.3243,4.0811,4.3243,3127,0
KVT,D,20191113,000000,4.3243,4.3243,4.168,4.168,3689,0
KVT,D,20191114,000000,4.168,4.168,3.7858,3.7858,550268,0
KVT,D,20191115,000000,3.8206,4.0811,3.8206,4.0377,3228,0
KVT,D,20191118,000000,4.0377,4.0811,4.0377,4.0377,683,0
KVT,D,20191119,000000,4.0377,4.0377,4.0377,4.0377,353,0
KVT,D,20191120,000000,4.0724,4.1158,4.0551,4.0551,2879,0
KVT,D,20191121,000000,4.0551,4.0638,4.0551,4.0638,363,0
KVT,D,20191122,000000,4.0551,4.1158,3.9335,4.1158,2545,0
KVT,D,20191125,000000,4.1158,4.1158,4.1158,4.1158,4,0
KVT,D,20191126,000000,4.0811,4.0811,3.9248,4.0811,1065,0
KVT,D,20191127,000000,4.0811,4.0811,4.0811,4.0811,2,0
KVT,D,20191128,000000,4.0724,4.0811,4.0638,4.0638,596,0
KVT,D,20191129,000000,3.9943,3.9943,3.9943,3.9943,322,0
KVT,D,20191202,000000,3.9943,3.9943,3.9943,3.9943,159,0
KVT,D,20191203,000000,3.9769,3.9769,3.699,3.9248,6593,0
KVT,D,20191204,000000,3.9248,3.9248,3.9248,3.9248,31,0
KVT,D,20191205,000000,3.8901,3.8901,3.7338,3.7338,3005,0
KVT,D,20191206,000000,3.7338,3.7338,3.5601,3.6903,1301,0
KVT,D,20191209,000000,3.6817,3.6903,3.6817,3.6903,2503,0
KVT,D,20191210,000000,3.6903,3.6903,3.647,3.647,1157,0
KVT,D,20191211,000000,3.647,3.647,3.5601,3.5601,173,0
KVT,D,20191212,000000,3.5601,3.5601,3.5254,3.5601,2964,0
KVT,D,20191213,000000,3.5601,3.8206,3.5601,3.8206,22211,0
KVT,D,20191216,000000,3.8206,3.9943,3.8206,3.9943,5134,0
KVT,D,20191217,000000,4.2721,4.2982,4.1245,4.2982,8854,0
KVT,D,20191218,000000,4.3243,4.6021,3.9943,4.6021,15540,0
KVT,D,20191219,000000,4.5848,4.6889,4.2201,4.6716,5018,0
KVT,D,20191220,000000,4.7584,4.7584,4.359,4.7584,3488,0
KVT,D,20191223,000000,4.5326,4.7584,4.5153,4.7237,8364,0
KVT,D,20191227,000000,4.7584,4.7584,4.2982,4.55,9557,0
KVT,D,20191230,000000,4.5674,4.5674,4.3243,4.5326,15881,0
KVT,D,20200102,000000,4.3416,4.5326,4.3416,4.359,5202,0
KVT,D,20200103,000000,4.359,4.5153,4.3416,4.4979,2385,0
KVT,D,20200107,000000,4.5153,4.5153,4.3937,4.3937,2843,0
KVT,D,20200108,000000,4.4979,4.4979,4.3763,4.4806,733,0
KVT,D,20200109,000000,4.4806,4.4979,4.3763,4.4979,2153,0
KVT,D,20200110,000000,4.4979,4.5326,4.4979,4.5326,590,0
KVT,D,20200113,000000,4.5326,4.6021,4.4284,4.5326,1102,0
KVT,D,20200114,000000,4.5326,4.6716,4.5326,4.5326,4720,0
KVT,D,20200115,000000,4.6021,4.7237,4.6021,4.6195,174550,0
KVT,D,20200116,000000,4.7237,4.7237,4.6021,4.6021,13700,0
KVT,D,20200117,000000,4.6889,4.7063,4.6368,4.6889,536,0
KVT,D,20200120,000000,4.6889,4.6889,4.4111,4.4111,2065,0
KVT,D,20200121,000000,4.55,4.55,4.359,4.359,354,0
KVT,D,20200122,000000,4.4806,4.4806,4.3416,4.4631,3598,0
KVT,D,20200123,000000,4.4631,4.4631,4.2721,4.2721,9768,0
KVT,D,20200124,000000,4.2721,4.3069,4.1766,4.1853,5282,0
KVT,D,20200127,000000,4.2635,4.2635,4.1245,4.2635,2879,0
KVT,D,20200128,000000,4.2635,4.2635,4.2548,4.2548,151,0
KVT,D,20200129,000000,4.2635,4.2635,4.2635,4.2635,248,0
KVT,D,20200130,000000,4.2635,4.2721,4.2635,4.2721,99,0
KVT,D,20200131,000000,4.4111,4.4111,4.3243,4.4111,269,0
KVT,D,20200203,000000,4.4111,4.4111,4.3416,4.3416,2319,0
KVT,D,20200204,000000,4.3416,4.3416,4.3416,4.3416,1058,0
KVT,D,20200205,000000,4.3416,4.3763,4.3243,4.3763,7351,0
KVT,D,20200206,000000,4.359,4.4111,4.0985,4.4111,10515,0
KVT,D,20200207,000000,4.3416,4.6368,4.3416,4.6368,24815,0
KVT,D,20200210,000000,4.5848,4.6368,4.359,4.4111,9618,0
KVT,D,20200211,000000,4.3937,5.2967,4.3937,5.1926,37647,0
KVT,D,20200212,000000,5.1579,5.1579,4.7411,4.7411,42137,0
KVT,D,20200213,000000,4.7063,4.7063,4.4806,4.4806,17707,0
KVT,D,20200214,000000,4.4631,4.4631,4.3416,4.4631,8261,0
KVT,D,20200217,000000,4.4806,4.6368,4.4806,4.5153,11413,0
KVT,D,20200218,000000,4.55,4.55,4.55,4.55,28,0
KVT,D,20200219,000000,4.55,4.55,4.4111,4.4458,5753,0
KVT,D,20200220,000000,4.4111,4.4111,4.3763,4.4111,2819,0
KVT,D,20200221,000000,4.4111,4.4111,4.3763,4.3763,866,0
KVT,D,20200224,000000,4.3763,4.3937,4.168,4.168,7871,0
KVT,D,20200225,000000,4.168,4.1766,4.0811,4.1506,1430,0
KVT,D,20200226,000000,4.2288,4.55,4.168,4.4806,8755,0
KVT,D,20200227,000000,4.3763,4.3763,4.2201,4.3416,4465,0
KVT,D,20200228,000000,4.3416,4.3763,4.1506,4.1506,9172,0
KVT,D,20200302,000000,4.1506,4.3329,4.1506,4.3329,150,0
KVT,D,20200303,000000,4.3416,4.3416,4.3416,4.3416,1816,0
KVT,D,20200304,000000,4.359,4.359,4.2026,4.2026,237,0
KVT,D,20200305,000000,4.3329,4.3329,4.1506,4.1506,3377,0
KVT,D,20200306,000000,4.1853,4.1853,4.168,4.168,838,0
KVT,D,20200309,000000,4.168,4.168,3.8901,3.8901,5291,0
KVT,D,20200310,000000,3.9596,3.9596,3.7165,3.7165,3066,0
KVT,D,20200311,000000,3.8033,3.8033,3.6035,3.7338,3796,0
KVT,D,20200312,000000,3.8033,3.8033,3.2128,3.2128,6997,0
KVT,D,20200313,000000,3.1433,3.343,3.1433,3.317,3696,0
KVT,D,20200316,000000,3.317,3.3604,3.2215,3.2215,6902,0
KVT,D,20200317,000000,3.3517,3.508,3.178,3.508,6427,0
KVT,D,20200318,000000,3.4733,3.4733,3.343,3.343,3079,0
KVT,D,20200319,000000,3.343,3.456,3.343,3.456,5764,0
KVT,D,20200320,000000,3.5428,3.5948,3.4733,3.4733,3633,0
KVT,D,20200323,000000,3.4733,3.5601,3.4733,3.5601,2232,0
KVT,D,20200324,000000,3.5601,3.5601,3.5601,3.5601,149,0
KVT,D,20200325,000000,3.5601,3.5601,3.3083,3.4298,11439,0
KVT,D,20200326,000000,3.456,3.4733,3.3257,3.4298,6016,0
KVT,D,20200327,000000,3.4212,3.4212,3.3343,3.4212,1584,0
KVT,D,20200330,000000,3.4733,3.4733,3.3865,3.3865,532,0
KVT,D,20200331,000000,3.3517,3.6817,3.3343,3.6383,16330,0
KVT,D,20200401,000000,4.6542,4.6542,4.0638,4.0898,65250,0
KVT,D,20200402,000000,4.168,4.2026,3.7511,3.8901,30510,0
KVT,D,20200403,000000,3.9075,4.0203,3.7078,3.8467,31768,0
KVT,D,20200406,000000,3.8988,4.1245,3.8206,3.8901,65721,0
KVT,D,20200407,000000,3.8901,3.8901,3.7511,3.8814,22595,0
KVT,D,20200408,000000,3.8206,3.8293,3.7598,3.7598,11431,0
KVT,D,20200409,000000,3.8293,3.9943,3.7078,3.838,35490,0
KVT,D,20200414,000000,3.9075,3.9248,3.8553,3.8988,23517,0
KVT,D,20200415,000000,3.9075,4.029,3.9075,4.003,47983,0
KVT,D,20200416,000000,3.9596,4.0811,3.8901,3.8901,32559,0
KVT,D,20200417,000000,3.9856,3.9856,3.8814,3.8901,13796,0
KVT,D,20200420,000000,3.9508,4.0377,3.9248,4.0116,26330,0
KVT,D,20200421,000000,3.9943,4.0464,3.8901,3.8901,26233,0
KVT,D,20200422,000000,3.9075,3.9943,3.8206,3.9508,27058,0
KVT,D,20200423,000000,3.9422,3.9856,3.9335,3.9769,9411,0
KVT,D,20200424,000000,4.0811,4.1245,3.9943,4.0638,32259,0
KVT,D,20200427,000000,4.0638,4.168,4.0638,4.1158,46552,0
KVT,D,20200428,000000,4.1766,4.2895,4.168,4.2548,80620,0
KVT,D,20200429,000000,4.4283,4.4283,4.2183,4.3187,24718,0
KVT,D,20200430,000000,4.1543,4.1726,3.7435,3.9717,165541,0
KVT,D,20200504,000000,3.9809,3.9809,3.78,3.9352,10077,0
KVT,D,20200505,000000,3.9352,3.9352,3.8165,3.8165,6537,0
KVT,D,20200506,000000,3.917,3.917,3.78,3.853,11462,0
KVT,D,20200507,000000,3.853,3.853,3.78,3.8348,33575,0
KVT,D,20200508,000000,3.8439,3.9809,3.7983,3.9809,11143,0
KVT,D,20200511,000000,3.9809,3.9809,3.917,3.917,7648,0
KVT,D,20200512,000000,3.917,3.9535,3.7709,3.9535,15185,0
KVT,D,20200513,000000,3.9626,4.1452,3.8348,4.1452,52788,0
KVT,D,20200514,000000,4.2548,4.2822,3.9443,3.9443,56887,0
KVT,D,20200515,000000,4.3917,5.2957,4.3917,4.9487,487009,0
KVT,D,20200518,000000,4.8939,5.3687,4.7113,4.9487,162229,0
KVT,D,20200519,000000,5.0217,5.0217,4.6565,4.9487,35481,0
KVT,D,20200520,000000,4.9122,4.9122,4.4374,4.5652,59565,0
KVT,D,20200521,000000,4.62,4.62,4.2639,4.4557,27644,0
KVT,D,20200522,000000,4.4557,4.6565,4.337,4.4009,26562,0
KVT,D,20200525,000000,4.5013,4.547,4.3826,4.4465,20861,0
KVT,D,20200526,000000,4.4557,4.6017,4.2457,4.3735,60264,0
KVT,D,20200527,000000,4.3552,4.3552,3.9717,4.1087,148743,0
KVT,D,20200528,000000,4.1909,4.2457,4.0083,4.2091,51995,0
KVT,D,20200529,000000,4.1909,4.1909,4.0357,4.1543,12791,0
KVT,D,20200601,000000,4.1635,4.273,4.0539,4.2639,56174,0
KVT,D,20200602,000000,4.3096,4.3096,4.1087,4.2091,29622,0
KVT,D,20200603,000000,4.2091,4.4557,4.1543,4.4191,42850,0
KVT,D,20200604,000000,4.4648,4.4648,4.3096,4.4009,12109,0
KVT,D,20200605,000000,4.4009,4.4009,4.2,4.3096,61130,0
KVT,D,20200608,000000,4.2913,4.2913,4.1635,4.2639,27717,0
KVT,D,20200609,000000,4.2457,4.3735,4.1817,4.3552,13719,0
KVT,D,20200610,000000,4.3552,4.3552,4.2091,4.2457,21693,0
KVT,D,20200612,000000,4.1817,4.1909,3.9991,4.1909,29394,0
KVT,D,20200615,000000,4.1909,4.2913,4.1087,4.2913,5324,0
KVT,D,20200616,000000,4.3461,4.3461,4.2091,4.3096,3067,0
KVT,D,20200617,000000,4.3096,4.3096,4.2091,4.2274,3201,0
KVT,D,20200618,000000,4.2274,4.2822,4.1635,4.1817,15582,0
KVT,D,20200619,000000,4.2274,4.3461,4.2091,4.2639,18356,0
KVT,D,20200622,000000,4.2639,4.2639,4.0448,4.2183,22213,0
KVT,D,20200623,000000,4.2365,4.2365,4.1543,4.2183,14149,0
KVT,D,20200624,000000,4.2183,4.2183,4.1543,4.2183,6157,0
KVT,D,20200625,000000,4.2091,4.2183,4.0357,4.2183,22184,0
KVT,D,20200626,000000,4.2274,4.2274,4.1361,4.1909,3102,0
KVT,D,20200629,000000,4.1909,4.1909,4.063,4.1635,14727,0
KVT,D,20200630,000000,4.1635,4.4009,4.1087,4.1726,51978,0
