<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
AMB,D,20090714,000000,1.5309,1.5701,1.5309,1.5588,75462,0
AMB,D,20090715,000000,1.5701,1.6368,1.5701,1.6256,145343,0
AMB,D,20090716,000000,1.6312,1.6868,1.62,1.6479,177710,0
AMB,D,20090717,000000,1.6368,1.6423,1.5977,1.5977,58025,0
AMB,D,20090720,000000,1.6256,1.6646,1.6145,1.6312,42007,0
AMB,D,20090721,000000,1.6312,1.6479,1.5977,1.5977,70735,0
AMB,D,20090722,000000,1.6145,1.6479,1.6145,1.6145,158249,0
AMB,D,20090723,000000,1.6479,1.7091,1.6479,1.6589,220803,0
AMB,D,20090724,000000,1.698,1.7091,1.6814,1.7091,357822,0
AMB,D,20090727,000000,1.7369,1.8205,1.7369,1.8093,391063,0
AMB,D,20090728,000000,1.8205,1.8205,1.7984,1.7984,198458,0
AMB,D,20090729,000000,1.7928,1.9152,1.7647,1.8872,345695,0
AMB,D,20090730,000000,1.9207,2.1212,1.9207,2.0709,446596,0
AMB,D,20090731,000000,2.1155,2.1212,2.0097,2.0709,236987,0
AMB,D,20090803,000000,2.1767,2.2046,2.1155,2.2046,302750,0
AMB,D,20090804,000000,2.2158,2.2158,2.1879,2.2158,201451,0
AMB,D,20090805,000000,2.2268,2.3104,2.2268,2.238,75079,0
AMB,D,20090806,000000,2.2604,2.2658,2.1155,2.199,191871,0
AMB,D,20090807,000000,2.2006,2.2287,2.1383,2.2287,131008,0
AMB,D,20090810,000000,2.2287,2.2569,2.2006,2.24,227178,0
AMB,D,20090811,000000,2.238,2.2492,2.2046,2.2268,185128,0
AMB,D,20090812,000000,2.1879,2.2158,2.1212,2.1712,103158,0
AMB,D,20090813,000000,2.1879,2.2546,2.1879,2.2325,62623,0
AMB,D,20090814,000000,2.2546,2.3939,2.2213,2.3772,131723,0
AMB,D,20090817,000000,2.3493,2.3493,2.2268,2.2492,100570,0
AMB,D,20090818,000000,2.238,2.2881,2.2046,2.2492,96628,0
AMB,D,20090819,000000,2.2492,2.2825,2.2213,2.2825,33365,0
AMB,D,20090820,000000,2.3104,2.4774,2.3104,2.4384,162540,0
AMB,D,20090821,000000,2.4495,2.5052,2.4105,2.5052,154446,0
AMB,D,20090824,000000,2.5108,2.6166,2.5108,2.6166,98748,0
AMB,D,20090825,000000,2.6388,2.7835,2.6219,2.7835,121362,0
AMB,D,20090826,000000,2.8057,2.9924,2.8057,2.9188,117045,0
AMB,D,20090827,000000,2.9728,2.9785,2.8949,2.8949,123471,0
AMB,D,20090828,000000,2.8949,3.1178,2.7835,3.1064,139916,0
AMB,D,20090831,000000,3.1178,3.1178,2.8393,2.8838,89440,0
AMB,D,20090901,000000,2.9133,2.9133,2.6359,2.7434,199798,0
AMB,D,20090902,000000,2.5058,2.5907,2.4494,2.5173,372389,0
AMB,D,20090903,000000,2.4774,2.6946,2.4774,2.65,150687,0
AMB,D,20090904,000000,2.7223,2.7781,2.6889,2.728,64596,0
AMB,D,20090907,000000,2.728,2.739,2.6889,2.7057,84619,0
AMB,D,20090908,000000,2.7223,2.739,2.6445,2.6889,97487,0
AMB,D,20090909,000000,2.6889,2.6889,2.6277,2.6723,82673,0
AMB,D,20090910,000000,2.7001,2.8114,2.7001,2.7223,195340,0
AMB,D,20090911,000000,2.8003,2.8782,2.7835,2.8393,183794,0
AMB,D,20090914,000000,2.7891,2.8336,2.7167,2.7557,83726,0
AMB,D,20090915,000000,2.7781,2.9117,2.7557,2.8895,131857,0
AMB,D,20090916,000000,2.9283,3.0396,2.9283,3.0285,199684,0
AMB,D,20090917,000000,3.1178,3.2289,3.1178,3.2289,242752,0
AMB,D,20090918,000000,3.2346,3.2511,3.1732,3.2289,62130,0
AMB,D,20090921,000000,3.2567,3.2735,3.1679,3.1789,103116,0
AMB,D,20090922,000000,3.1789,3.2011,3.0285,3.19,144864,0
AMB,D,20090923,000000,3.2346,3.2511,3.19,3.2511,47885,0
AMB,D,20090924,000000,3.1732,3.2456,3.1565,3.1565,35565,0
AMB,D,20090925,000000,3.1178,3.1178,3.0509,3.0953,70304,0
AMB,D,20090928,000000,3.0341,3.0621,2.9172,2.9785,155517,0
AMB,D,20090929,000000,2.9283,3.023,2.9283,2.9506,29514,0
AMB,D,20090930,000000,2.9506,2.9951,2.867,2.9227,56027,0
AMB,D,20091001,000000,2.867,2.9506,2.8281,2.9061,42554,0
AMB,D,20091002,000000,2.8895,2.8895,2.8114,2.8336,32906,0
AMB,D,20091005,000000,2.8393,2.8949,2.817,2.8281,18040,0
AMB,D,20091006,000000,2.8336,2.9785,2.8336,2.9785,42992,0
AMB,D,20091007,000000,3.0064,3.0621,2.9227,3.0008,43520,0
AMB,D,20091008,000000,3.0064,3.0064,2.8726,2.8949,123549,0
AMB,D,20091009,000000,2.8949,2.9562,2.8895,2.9004,22304,0
AMB,D,20091012,000000,2.9506,2.9506,2.8949,2.9227,70347,0
AMB,D,20091013,000000,2.9395,2.945,2.8838,2.8949,40392,0
AMB,D,20091014,000000,2.9227,3.0064,2.9227,3.0064,91937,0
AMB,D,20091015,000000,3.0509,3.1621,3.0341,3.1178,80871,0
AMB,D,20091016,000000,3.1565,3.1621,3.0396,3.0898,28476,0
AMB,D,20091019,000000,3.0396,3.1178,3.0285,3.0953,34381,0
AMB,D,20091020,000000,3.0396,3.0842,2.9562,2.9674,42096,0
AMB,D,20091021,000000,2.9562,3.0285,2.9562,3.0064,20399,0
AMB,D,20091022,000000,3.0064,3.0898,2.9785,3.0898,46781,0
AMB,D,20091023,000000,3.0898,3.1178,3.0341,3.0898,38498,0
AMB,D,20091026,000000,3.0396,3.0898,2.9951,3.0173,10263,0
AMB,D,20091027,000000,3.0285,3.0396,2.8949,2.9227,54440,0
AMB,D,20091028,000000,2.9785,2.9785,2.8895,2.9339,63816,0
AMB,D,20091029,000000,2.8895,2.9339,2.867,2.9339,80949,0
AMB,D,20091030,000000,2.9506,2.984,2.9339,2.9785,13073,0
AMB,D,20091102,000000,2.984,2.984,2.9227,2.9227,16977,0
AMB,D,20091103,000000,2.9117,2.9506,2.8838,2.8838,24740,0
AMB,D,20091104,000000,2.8949,2.9227,2.867,2.867,105998,0
AMB,D,20091105,000000,2.9227,2.945,2.8949,2.9227,109652,0
AMB,D,20091106,000000,2.9227,3.0064,2.9227,3.0064,88692,0
AMB,D,20091109,000000,3.0064,3.1121,3.0064,3.1009,74123,0
AMB,D,20091110,000000,3.1009,3.2178,3.1009,3.1732,126879,0
AMB,D,20091112,000000,3.1456,3.2735,3.1456,3.2123,109306,0
AMB,D,20091113,000000,3.1954,3.2235,3.1732,3.1954,71018,0
AMB,D,20091116,000000,3.1954,3.2792,3.1954,3.2625,87350,0
AMB,D,20091117,000000,3.2567,3.3625,3.2346,3.3625,241857,0
AMB,D,20091118,000000,3.3904,3.5018,3.3904,3.4517,247239,0
AMB,D,20091119,000000,3.4738,3.4738,3.3069,3.3069,114303,0
AMB,D,20091120,000000,3.3293,3.3681,3.2567,3.318,84181,0
AMB,D,20091123,000000,3.3848,3.4795,3.318,3.4683,83104,0
AMB,D,20091124,000000,3.4906,3.6632,3.4517,3.5852,177653,0
AMB,D,20091125,000000,3.6687,3.8692,3.6632,3.83,202625,0
AMB,D,20091126,000000,3.8692,3.8692,3.6744,3.8024,86177,0
AMB,D,20091127,000000,3.7021,3.8191,3.6744,3.8024,78719,0
AMB,D,20091130,000000,3.8135,3.8636,3.7189,3.83,57830,0
AMB,D,20091201,000000,3.8246,3.83,3.7021,3.7523,62154,0
AMB,D,20091202,000000,3.7355,3.8135,3.7355,3.8024,24950,0
AMB,D,20091203,000000,3.8135,3.8191,3.7413,3.7857,29918,0
AMB,D,20091204,000000,3.78,3.83,3.7355,3.8135,27151,0
AMB,D,20091207,000000,3.8296,3.8296,3.7843,3.824,22789,0
AMB,D,20091208,000000,3.8296,3.8296,3.705,3.7503,27204,0
AMB,D,20091209,000000,3.7523,3.7523,3.3848,3.5631,112490,0
AMB,D,20091210,000000,3.4239,3.6687,3.3681,3.4517,80703,0
AMB,D,20091211,000000,3.4572,3.5908,3.4572,3.5631,25567,0
AMB,D,20091214,000000,3.513,3.5908,3.513,3.5741,19930,0
AMB,D,20091215,000000,3.5238,3.5685,3.5238,3.5575,21176,0
AMB,D,20091216,000000,3.5685,3.5685,3.5073,3.5408,26664,0
AMB,D,20091217,000000,3.5352,3.5631,3.2401,3.4017,95124,0
AMB,D,20091218,000000,3.3404,3.5352,3.2845,3.5352,51538,0
AMB,D,20091221,000000,3.5852,3.5852,3.4517,3.5073,28803,0
AMB,D,20091222,000000,3.4517,3.5238,3.4517,3.5073,24321,0
AMB,D,20091223,000000,3.5073,3.5073,3.4239,3.4572,12102,0
AMB,D,20091228,000000,3.4017,3.4906,3.4017,3.4683,15386,0
AMB,D,20091229,000000,3.4406,3.4683,3.4406,3.4683,18170,0
AMB,D,20091230,000000,3.4683,3.5352,3.4517,3.5352,13082,0
AMB,D,20091231,000000,3.4222,3.5071,3.4222,3.4222,39084,0
AMB,D,20100104,000000,3.4517,3.7857,3.3738,3.7634,98668,0
AMB,D,20100105,000000,3.8125,3.8692,3.7221,3.824,37427,0
AMB,D,20100106,000000,3.8296,3.8296,3.677,3.7447,15168,0
AMB,D,20100107,000000,3.6744,3.7245,3.5631,3.6186,49906,0
AMB,D,20100108,000000,3.6186,3.7077,3.5631,3.5908,22448,0
AMB,D,20100111,000000,3.7245,3.7298,3.6131,3.6744,13265,0
AMB,D,20100112,000000,3.7245,3.7245,3.6243,3.6744,28147,0
AMB,D,20100113,000000,3.6186,3.6855,3.6186,3.6744,28257,0
AMB,D,20100114,000000,3.6855,3.6855,3.6298,3.6632,6391,0
AMB,D,20100115,000000,3.6466,3.6799,3.6298,3.6799,16875,0
AMB,D,20100118,000000,3.6881,3.6881,3.6373,3.6541,29349,0
AMB,D,20100119,000000,3.6521,3.78,3.6353,3.6353,62306,0
AMB,D,20100120,000000,3.7278,3.7278,3.6428,3.6541,39180,0
AMB,D,20100121,000000,3.6486,3.6541,3.5977,3.6204,30965,0
AMB,D,20100122,000000,3.5636,3.5919,3.4788,3.541,37888,0
AMB,D,20100125,000000,3.5298,3.5298,3.4507,3.5128,34784,0
AMB,D,20100126,000000,3.5356,3.5862,3.5128,3.5185,30566,0
AMB,D,20100127,000000,3.5185,3.6088,3.5185,3.6032,64711,0
AMB,D,20100128,000000,3.5862,3.6315,3.541,3.5977,23068,0
AMB,D,20100129,000000,3.5547,3.6133,3.5197,3.6133,31546,0
AMB,D,20100201,000000,3.5467,3.6147,3.5467,3.5919,22761,0
AMB,D,20100202,000000,3.5636,3.6204,3.5636,3.5977,15091,0
AMB,D,20100203,000000,3.6259,3.6711,3.6032,3.6711,15303,0
AMB,D,20100204,000000,3.6711,3.6711,3.5977,3.6654,29170,0
AMB,D,20100205,000000,3.5862,3.5862,3.3883,3.4222,60667,0
AMB,D,20100208,000000,3.3941,3.4507,3.3601,3.3825,65175,0
AMB,D,20100209,000000,3.3941,3.4733,3.3714,3.4222,21875,0
AMB,D,20100210,000000,3.4222,3.4958,3.3941,3.4222,20753,0
AMB,D,20100211,000000,3.4222,3.4733,3.1111,3.4393,60065,0
AMB,D,20100212,000000,3.4507,3.4507,3.3657,3.4507,39625,0
AMB,D,20100215,000000,3.4788,3.4788,3.4449,3.4507,9053,0
AMB,D,20100216,000000,3.4507,3.4618,3.4222,3.4618,21625,0
AMB,D,20100217,000000,3.4845,3.575,3.4845,3.5636,18019,0
AMB,D,20100218,000000,3.5919,3.5919,3.5356,3.5636,9976,0
AMB,D,20100219,000000,3.5694,3.7108,3.5356,3.7108,46336,0
AMB,D,20100222,000000,3.7618,3.8748,3.7618,3.8183,36798,0
AMB,D,20100223,000000,3.8013,3.8013,3.5525,3.6147,127113,0
AMB,D,20100224,000000,3.5919,3.5919,3.4563,3.5356,27049,0
AMB,D,20100225,000000,3.541,3.541,3.411,3.4507,248743,0
AMB,D,20100226,000000,3.3941,3.4788,3.3714,3.4449,34639,0
AMB,D,20100301,000000,3.4618,3.5239,3.4618,3.5128,58045,0
AMB,D,20100302,000000,3.5581,3.5581,3.5185,3.5581,22563,0
AMB,D,20100303,000000,3.5636,3.5919,3.5071,3.5636,30611,0
AMB,D,20100304,000000,3.5356,3.5636,3.5015,3.5525,60220,0
AMB,D,20100305,000000,3.5636,3.6204,3.5636,3.6204,30289,0
AMB,D,20100308,000000,3.6147,3.6486,3.5467,3.6486,57990,0
AMB,D,20100309,000000,3.575,3.6428,3.5185,3.6315,16398,0
AMB,D,20100310,000000,3.6204,3.6204,3.5636,3.6204,18479,0
AMB,D,20100311,000000,3.6088,3.705,3.5919,3.6994,48241,0
AMB,D,20100312,000000,3.705,3.7561,3.677,3.7561,55939,0
AMB,D,20100315,000000,3.7561,3.7843,3.677,3.773,67455,0
AMB,D,20100316,000000,3.7843,4.0502,3.7618,4.0502,404585,0
AMB,D,20100317,000000,4.0729,4.333,4.0614,4.3273,237884,0
AMB,D,20100318,000000,4.3273,4.3725,4.1859,4.1859,47323,0
AMB,D,20100319,000000,4.2424,4.2991,4.1463,4.1463,48872,0
AMB,D,20100322,000000,4.1577,4.1577,3.9766,4.1124,148537,0
AMB,D,20100323,000000,4.1293,4.135,4.0558,4.1293,80111,0
AMB,D,20100324,000000,4.1633,4.1633,4.1067,4.1067,41172,0
AMB,D,20100325,000000,4.1293,4.1293,4.0445,4.0614,93992,0
AMB,D,20100326,000000,4.0161,4.084,3.9427,4.084,40043,0
AMB,D,20100329,000000,4.0954,4.3273,4.084,4.3273,215453,0
AMB,D,20100330,000000,4.333,4.4631,4.3273,4.4405,70644,0
AMB,D,20100331,000000,4.4317,4.4844,4.3324,4.3324,51418,0
AMB,D,20100401,000000,4.3556,4.4746,4.3273,4.4008,20326,0
AMB,D,20100406,000000,4.4235,4.5819,4.4121,4.5819,95226,0
AMB,D,20100407,000000,4.6045,4.6159,4.367,4.4235,46687,0
AMB,D,20100408,000000,4.4121,4.4121,4.2706,4.3556,61949,0
AMB,D,20100409,000000,4.3556,4.4858,4.3273,4.4008,36595,0
AMB,D,20100412,000000,4.3047,4.3104,4.2424,4.2765,41691,0
AMB,D,20100413,000000,4.2424,4.3161,4.1972,4.1972,87771,0
AMB,D,20100414,000000,4.2483,4.3216,4.2424,4.2991,38565,0
AMB,D,20100415,000000,4.2991,4.4066,4.2706,4.3556,29375,0
AMB,D,20100416,000000,4.333,4.3556,4.2538,4.2877,12451,0
AMB,D,20100419,000000,4.1633,4.1633,4.0671,4.084,95218,0
AMB,D,20100420,000000,4.0445,4.1293,4.0445,4.1293,44933,0
AMB,D,20100421,000000,4.1293,4.1293,4.0729,4.1293,44505,0
AMB,D,20100422,000000,4.1293,4.1293,3.8466,3.9823,44206,0
AMB,D,20100423,000000,3.9875,4.1627,3.9875,4.1627,23949,0
AMB,D,20100426,000000,4.2143,4.2424,4.135,4.2424,13348,0
AMB,D,20100427,000000,4.2424,4.2424,4.1633,4.2199,6240,0
AMB,D,20100428,000000,4.1633,4.1746,4.0502,4.0785,82111,0
AMB,D,20100429,000000,4.1691,4.1802,4.0729,4.1802,10962,0
AMB,D,20100430,000000,4.203,4.203,4.118,4.1293,6252,0
AMB,D,20100504,000000,4.1859,4.2143,4.0614,4.0671,29499,0
AMB,D,20100505,000000,3.988,4.0671,3.9597,4.0218,102504,0
AMB,D,20100506,000000,3.9597,4.0161,3.9597,4.0161,34167,0
AMB,D,20100507,000000,3.9031,3.9314,3.7333,3.8748,94651,0
AMB,D,20100510,000000,3.8523,4.0671,3.8523,4.0671,25038,0
AMB,D,20100511,000000,4.0558,4.0558,3.8976,4.0445,23297,0
AMB,D,20100512,000000,3.9766,4.0161,3.9314,4.0161,34223,0
AMB,D,20100513,000000,4.0388,4.0671,4.0388,4.0671,12885,0
AMB,D,20100514,000000,4.0729,4.1124,4.0332,4.101,15529,0
AMB,D,20100517,000000,4.0161,4.0558,3.9992,4.0218,10901,0
AMB,D,20100518,000000,4.0445,4.0445,4.0161,4.0445,24443,0
AMB,D,20100519,000000,4.0671,4.0671,3.9597,4.0388,78601,0
AMB,D,20100520,000000,4.0049,4.0388,3.9597,4.0161,89637,0
AMB,D,20100521,000000,3.8578,4.0161,3.8578,3.988,85395,0
AMB,D,20100524,000000,3.988,4.0785,3.988,4.0729,96585,0
AMB,D,20100525,000000,3.988,4.0729,3.988,4.0445,18205,0
AMB,D,20100526,000000,4.0502,4.1746,4.0502,4.1746,24601,0
AMB,D,20100527,000000,4.1802,4.1915,4.1577,4.1915,14647,0
AMB,D,20100528,000000,4.2143,4.3725,4.1859,4.3725,80402,0
AMB,D,20100531,000000,4.3791,4.461,4.3791,4.4142,26155,0
AMB,D,20100601,000000,4.3725,4.4066,4.2991,4.3387,98286,0
AMB,D,20100602,000000,4.3387,4.5027,4.3273,4.5027,21610,0
AMB,D,20100604,000000,4.497,4.5819,4.333,4.333,21473,0
AMB,D,20100607,000000,4.4461,4.4461,4.0161,4.2255,120943,0
AMB,D,20100608,000000,4.4121,4.4121,4.0954,4.3725,41741,0
AMB,D,20100609,000000,4.2706,4.3161,4.2424,4.2821,16302,0
AMB,D,20100610,000000,4.1972,4.4121,4.1972,4.3784,15661,0
AMB,D,20100611,000000,4.3839,4.4688,4.3839,4.4688,18558,0
AMB,D,20100614,000000,4.4688,4.5252,4.4179,4.5252,45539,0
AMB,D,20100615,000000,4.497,4.497,4.3839,4.4858,47692,0
AMB,D,20100616,000000,4.4405,4.4631,4.3273,4.35,12110,0
AMB,D,20100617,000000,4.35,4.4121,4.2538,4.4121,259112,0
AMB,D,20100618,000000,4.4461,4.4914,4.2991,4.4914,42483,0
AMB,D,20100621,000000,4.4914,4.61,4.4405,4.61,83652,0
AMB,D,20100622,000000,4.6384,4.7177,4.6384,4.6951,41663,0
AMB,D,20100623,000000,4.7064,4.9439,4.6951,4.8365,334671,0
AMB,D,20100624,000000,4.8648,4.9212,4.7799,4.8365,28883,0
AMB,D,20100625,000000,4.8365,4.9439,4.8253,4.9383,74614,0
AMB,D,20100628,000000,4.9383,4.9892,4.8365,4.9157,47911,0
AMB,D,20100629,000000,4.8365,4.8365,4.6668,4.6951,140336,0
AMB,D,20100630,000000,4.6891,4.7416,4.6481,4.695,9228,0
AMB,D,20100701,000000,4.6951,4.7629,4.6722,4.7629,29858,0
AMB,D,20100702,000000,4.6837,4.8253,4.6837,4.8082,49105,0
AMB,D,20100705,000000,4.8082,4.8479,4.8082,4.8082,73477,0
AMB,D,20100706,000000,4.8307,4.8479,4.7912,4.8082,100108,0
AMB,D,20100707,000000,4.8082,4.8082,4.7912,4.8082,61358,0
AMB,D,20100708,000000,4.8082,4.8479,4.7514,4.8082,128681,0
AMB,D,20100709,000000,4.8307,4.8307,4.7514,4.8307,53707,0
AMB,D,20100712,000000,4.8082,4.8648,4.7968,4.8648,25416,0
AMB,D,20100713,000000,4.8875,4.8986,4.8082,4.8986,24557,0
AMB,D,20100714,000000,4.9157,5.0343,4.9157,5.0343,61908,0
AMB,D,20100715,000000,5.0459,5.3002,5.0459,5.2267,111539,0
AMB,D,20100716,000000,5.1365,5.2212,5.0967,5.2212,17975,0
AMB,D,20100719,000000,5.2212,5.2719,5.2154,5.2436,34898,0
AMB,D,20100720,000000,5.2834,5.3455,5.2041,5.2946,40253,0
AMB,D,20100721,000000,5.3626,5.3681,5.2606,5.2889,57451,0
AMB,D,20100722,000000,5.3173,5.3738,5.2323,5.3173,57635,0
AMB,D,20100723,000000,5.3851,5.3851,5.3173,5.3511,103048,0
AMB,D,20100726,000000,5.3908,5.4983,5.3455,5.4983,26536,0
AMB,D,20100727,000000,5.5379,5.6284,5.4983,5.5435,76923,0
AMB,D,20100728,000000,5.5435,5.6001,5.5379,5.5944,35761,0
AMB,D,20100729,000000,5.5888,5.6001,5.402,5.6001,66881,0
AMB,D,20100730,000000,5.6012,5.6012,5.5368,5.5777,55687,0
AMB,D,20100802,000000,5.6001,5.6284,5.4303,5.5944,39700,0
AMB,D,20100803,000000,5.5663,5.5944,5.402,5.4871,34638,0
AMB,D,20100804,000000,5.6057,5.6057,5.5435,5.6001,23255,0
AMB,D,20100805,000000,5.6284,5.6284,5.4871,5.5717,13627,0
AMB,D,20100806,000000,5.4871,5.5717,5.4871,5.5663,7443,0
AMB,D,20100809,000000,5.5663,5.5663,5.4871,5.5435,14151,0
AMB,D,20100810,000000,5.5435,5.5717,5.1475,5.4248,84890,0
AMB,D,20100811,000000,5.2664,5.3569,5.2096,5.2267,37193,0
AMB,D,20100812,000000,5.1533,5.3511,5.1533,5.2889,34964,0
AMB,D,20100813,000000,5.3455,5.4303,5.3455,5.4078,19787,0
AMB,D,20100816,000000,5.3795,5.4248,5.2719,5.2719,9460,0
AMB,D,20100817,000000,5.3002,5.3397,5.2946,5.2946,7577,0
AMB,D,20100818,000000,5.2946,5.5831,5.2946,5.5831,37347,0
AMB,D,20100819,000000,5.5944,5.668,5.5549,5.6284,63526,0
AMB,D,20100820,000000,5.6566,5.7416,5.6284,5.7018,66545,0
AMB,D,20100823,000000,5.651,5.7584,5.6341,5.6566,35322,0
AMB,D,20100824,000000,5.6566,5.6566,5.5152,5.5435,22331,0
AMB,D,20100825,000000,5.4417,5.5152,5.3173,5.436,21189,0
AMB,D,20100826,000000,5.4417,5.6341,5.436,5.5435,5790,0
AMB,D,20100827,000000,5.5435,5.5775,5.436,5.5775,7792,0
AMB,D,20100830,000000,5.6341,5.7416,5.5775,5.6001,11825,0
AMB,D,20100831,000000,5.5718,5.5718,5.4842,5.5134,40387,0
AMB,D,20100901,000000,5.4926,5.5323,5.4134,5.4134,18569,0
AMB,D,20100902,000000,5.4842,5.6012,5.4375,5.6012,56901,0
AMB,D,20100903,000000,5.6566,5.6566,5.5379,5.6001,34879,0
AMB,D,20100906,000000,5.6595,5.7298,5.4784,5.5426,50949,0
AMB,D,20100907,000000,5.5435,5.6001,5.3738,5.3851,54063,0
AMB,D,20100908,000000,5.4081,5.4081,5.3439,5.373,43610,0
AMB,D,20100909,000000,5.4842,5.4842,5.2912,5.3147,31729,0
AMB,D,20100910,000000,5.402,5.402,5.2889,5.3059,24807,0
AMB,D,20100913,000000,5.2889,5.5096,4.7629,5.1137,123086,0
AMB,D,20100914,000000,5.091,5.091,4.978,5.0742,29481,0
AMB,D,20100915,000000,5.091,5.2267,5.0459,5.0853,51127,0
AMB,D,20100916,000000,5.2035,5.2035,5.0692,5.075,19771,0
AMB,D,20100917,000000,5.1927,5.2323,5.0853,5.2323,16721,0
AMB,D,20100920,000000,5.2834,5.6566,5.2777,5.5888,97690,0
AMB,D,20100921,000000,5.5888,5.6001,5.5152,5.5549,41346,0
AMB,D,20100922,000000,5.5549,5.5549,5.3738,5.4474,80263,0
AMB,D,20100923,000000,5.402,5.5549,5.3965,5.4417,49008,0
AMB,D,20100924,000000,5.3439,5.4842,5.2504,5.373,9544,0
AMB,D,20100927,000000,5.4871,5.4871,5.2606,5.3397,8928,0
AMB,D,20100928,000000,5.2889,5.3342,5.0514,5.2889,13609,0
AMB,D,20100929,000000,5.227,5.3147,5.1451,5.2621,31321,0
AMB,D,20100930,000000,5.1101,5.2504,5.1101,5.2504,9912,0
AMB,D,20101001,000000,5.2621,5.2621,5.1451,5.1686,2280,0
AMB,D,20101004,000000,5.1759,5.2664,5.1533,5.2664,7471,0
AMB,D,20101005,000000,5.186,5.186,5.1509,5.1803,14257,0
AMB,D,20101006,000000,5.2041,5.2606,5.2041,5.2323,44818,0
AMB,D,20101007,000000,5.2329,5.2329,5.2154,5.2329,1896,0
AMB,D,20101008,000000,5.1743,5.2035,5.1743,5.1978,5677,0
AMB,D,20101011,000000,5.2095,5.2621,5.2095,5.2095,14402,0
AMB,D,20101012,000000,5.2095,5.2329,5.1978,5.2095,48183,0
AMB,D,20101013,000000,5.2212,5.2329,5.2035,5.2212,30548,0
AMB,D,20101014,000000,5.3673,5.3673,5.2386,5.2561,74979,0
AMB,D,20101015,000000,5.2561,5.2561,5.2095,5.2446,11826,0
AMB,D,20101018,000000,5.2035,5.2035,5.0575,5.1159,25287,0
AMB,D,20101019,000000,5.0398,5.0868,4.8586,4.9113,44334,0
AMB,D,20101020,000000,4.9055,4.9055,4.7066,4.7767,27434,0
AMB,D,20101021,000000,4.771,5.0868,4.7651,4.9698,24006,0
AMB,D,20101022,000000,4.9113,5.0808,4.882,4.9171,21847,0
AMB,D,20101025,000000,4.9698,4.9989,4.9405,4.9989,19219,0
AMB,D,20101026,000000,5.0282,5.0808,4.8937,5.0166,17510,0
AMB,D,20101027,000000,4.9698,4.9989,4.8937,4.964,3056,0
AMB,D,20101028,000000,4.964,4.9698,4.958,4.9698,5363,0
AMB,D,20101029,000000,4.9698,4.9698,4.882,4.9288,3179,0
AMB,D,20101102,000000,4.964,5.1393,4.9113,4.958,54078,0
AMB,D,20101103,000000,4.958,5.1159,4.9288,5.1159,42526,0
AMB,D,20101104,000000,5.1451,5.3147,5.1334,5.303,21470,0
AMB,D,20101105,000000,5.379,5.4024,5.1042,5.3087,36494,0
AMB,D,20101108,000000,5.2912,5.3439,5.2329,5.2912,35431,0
AMB,D,20101109,000000,5.268,5.2855,5.1567,5.2035,33971,0
AMB,D,20101110,000000,5.2912,5.4375,5.2912,5.4081,47727,0
AMB,D,20101112,000000,5.4257,5.4608,5.4081,5.4081,45304,0
AMB,D,20101115,000000,5.4316,5.4316,5.3206,5.3906,34586,0
AMB,D,20101116,000000,5.2621,5.3087,5.0983,5.3087,67237,0
AMB,D,20101117,000000,5.2912,5.2912,5.0868,5.1042,59785,0
AMB,D,20101118,000000,5.1042,5.2386,5.1042,5.2386,7652,0
AMB,D,20101119,000000,5.2329,5.2621,5.0868,5.2561,19156,0
AMB,D,20101122,000000,5.2561,5.2561,5.1451,5.2212,5002,0
AMB,D,20101123,000000,5.1451,5.1451,4.8761,4.8761,99205,0
AMB,D,20101124,000000,4.8644,4.8644,4.695,4.8469,40875,0
AMB,D,20101125,000000,4.9346,5.0224,4.8704,4.9464,34867,0
AMB,D,20101126,000000,4.958,4.9698,4.9464,4.964,54125,0
AMB,D,20101129,000000,4.964,5.0224,4.8528,4.8937,39752,0
AMB,D,20101130,000000,4.8937,4.9698,4.8001,4.8001,37952,0
AMB,D,20101201,000000,4.8293,4.9405,4.8293,4.9405,4465,0
AMB,D,20101202,000000,4.9698,5.0166,4.8528,4.9989,34740,0
AMB,D,20101203,000000,4.9989,5.0341,4.9755,5.0341,11709,0
AMB,D,20101206,000000,5.0398,5.0398,4.9698,5.0341,7723,0
AMB,D,20101207,000000,5.0341,5.1159,5.0341,5.0868,6610,0
AMB,D,20101208,000000,5.0868,5.0868,5.0107,5.0282,15444,0
AMB,D,20101209,000000,4.9698,5.0282,4.8996,5.0166,2735,0
AMB,D,20101210,000000,5.0282,5.0282,4.9113,4.9698,3121,0
AMB,D,20101213,000000,4.9113,5.0282,4.8528,5.0282,38434,0
AMB,D,20101214,000000,5.0808,5.0868,5.0282,5.0341,8249,0
AMB,D,20101215,000000,5.0983,5.0983,5.0575,5.0575,8884,0
AMB,D,20101216,000000,5.0868,5.1393,5.0458,5.1218,18795,0
AMB,D,20101217,000000,5.0458,5.2621,5.0458,5.2621,77098,0
AMB,D,20101220,000000,5.2621,5.2855,5.1686,5.2621,14694,0
AMB,D,20101221,000000,5.2621,5.2621,5.0575,5.2035,293522,0
AMB,D,20101222,000000,5.2035,5.2621,5.1509,5.2561,14277,0
AMB,D,20101223,000000,5.2621,5.2797,5.1509,5.2329,6761,0
AMB,D,20101227,000000,5.2035,5.2035,5.0808,5.0808,19860,0
