<TICKER>,<DATE>,<CLOSE>
MVP,2017-06-02,5.2288
MVP,2017-06-05,5.3049
MVP,2017-06-06,5.2968
MVP,2017-06-07,5.3125
MVP,2017-06-08,5.2368
MVP,2017-06-09,5.2568
MVP,2017-06-12,5.2487
MVP,2017-06-13,5.3567
MVP,2017-06-14,5.3806
MVP,2017-06-16,5.6645
MVP,2017-06-19,5.5965
MVP,2017-06-20,5.5965
MVP,2017-06-21,5.5246
MVP,2017-06-22,5.5883
MVP,2017-06-23,5.5845
MVP,2017-06-26,5.5845
MVP,2017-06-27,5.5404
MVP,2017-06-28,5.5927
MVP,2017-06-29,5.5845
MVP,2017-06-30,5.5484
MVP,2017-07-03,5.5327
MVP,2017-07-04,5.5004
MVP,2017-07-05,5.5165
MVP,2017-07-06,5.4966
MVP,2017-07-07,5.4966
MVP,2017-07-10,5.5178
MVP,2017-07-11,5.3988
MVP,2017-07-12,5.3945
MVP,2017-07-13,5.505
MVP,2017-07-14,5.3903
MVP,2017-07-17,5.4371
MVP,2017-07-18,5.3988
MVP,2017-07-19,5.3945
MVP,2017-07-20,5.3988
MVP,2017-07-21,5.42
MVP,2017-07-24,5.3988
MVP,2017-07-25,5.3817
MVP,2017-07-26,5.3351
MVP,2017-07-27,5.2925
MVP,2017-07-28,5.165
MVP,2017-07-31,5.1225
MVP,2017-08-01,5.1012
MVP,2017-08-02,5.08
MVP,2017-08-03,4.9694
MVP,2017-08-04,4.8675
MVP,2017-08-07,5.1863
MVP,2017-08-08,5.097
